,adult fare,arrival,children fare,departure,distance,duration,operator,route,special price,date_searched,destination_searched,origin_searched,seats_remaining,origin,destination,created_at
360,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-09,,,52,Dar es salaam,Arusha,2019-08-08 00:44:58.269869
361,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-10,,,52,Dar es salaam,Arusha,2019-08-08 00:44:58.269869
362,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-11,,,52,Dar es salaam,Arusha,2019-08-08 00:44:58.269869
363,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-12,,,52,Dar es salaam,Arusha,2019-08-08 00:44:58.269869
364,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-13,,,52,Dar es salaam,Arusha,2019-08-08 00:44:58.269869
365,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-14,,,52,Dar es salaam,Arusha,2019-08-08 00:44:58.269869
366,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-15,,,52,Dar es salaam,Arusha,2019-08-08 00:44:58.269869
367,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-16,,,52,Dar es salaam,Arusha,2019-08-08 00:44:58.269869
368,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-17,,,52,Dar es salaam,Arusha,2019-08-08 00:44:58.269869
369,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-18,,,52,Dar es salaam,Arusha,2019-08-08 00:44:58.269869
370,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-19,,,52,Dar es salaam,Arusha,2019-08-08 00:44:58.269869
371,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-20,,,52,Dar es salaam,Arusha,2019-08-08 00:44:58.269869
372,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-21,,,52,Dar es salaam,Arusha,2019-08-08 00:44:58.269869
373,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-22,,,52,Dar es salaam,Arusha,2019-08-08 00:44:58.269869
