,adult fare,arrival,children fare,departure,distance,duration,operator,route,special price,date_searched,destination_searched,origin_searched,seats_remaining,origin,destination,created_at
360,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-07,,,52,Dar es salaam,Arusha,2019-08-06 00:44:58.379837
361,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-08,,,52,Dar es salaam,Arusha,2019-08-06 00:44:58.379837
362,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-09,,,52,Dar es salaam,Arusha,2019-08-06 00:44:58.379837
363,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-10,,,52,Dar es salaam,Arusha,2019-08-06 00:44:58.379837
364,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-11,,,52,Dar es salaam,Arusha,2019-08-06 00:44:58.379837
365,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-12,,,52,Dar es salaam,Arusha,2019-08-06 00:44:58.379837
366,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-13,,,52,Dar es salaam,Arusha,2019-08-06 00:44:58.379837
367,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-14,,,52,Dar es salaam,Arusha,2019-08-06 00:44:58.379837
368,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-15,,,52,Dar es salaam,Arusha,2019-08-06 00:44:58.379837
369,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-16,,,52,Dar es salaam,Arusha,2019-08-06 00:44:58.379837
370,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-17,,,52,Dar es salaam,Arusha,2019-08-06 00:44:58.379837
371,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-18,,,52,Dar es salaam,Arusha,2019-08-06 00:44:58.379837
372,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-19,,,52,Dar es salaam,Arusha,2019-08-06 00:44:58.379837
373,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-20,,,52,Dar es salaam,Arusha,2019-08-06 00:44:58.379837
