,adult fare,arrival,children fare,departure,distance,duration,operator,route,special price,date_searched,destination_searched,origin_searched,seats_remaining,origin,destination,created_at
360,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-26,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
361,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-27,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
362,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-28,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
363,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-29,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
364,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-30,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
365,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-31,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
366,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-01,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
367,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-02,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
368,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-03,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
369,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-04,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
370,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-05,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
371,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-06,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
372,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-07,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
373,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-08,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
374,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-09,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
375,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-10,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
376,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-11,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
377,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-12,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
378,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-13,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
379,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-14,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
380,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-15,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
381,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-16,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
382,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-17,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
383,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-18,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
384,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-19,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
385,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-20,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
386,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-21,,,52,Dar es salaam,Arusha,2019-08-25 00:45:41.314725
