,adult fare,arrival,children fare,departure,distance,duration,operator,route,special price,date_searched,destination_searched,origin_searched,seats_remaining,origin,destination,created_at
360,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-16,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
361,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-17,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
362,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-18,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
363,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-19,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
364,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-20,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
365,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-21,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
366,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-22,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
367,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-23,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
368,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-24,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
369,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-25,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
370,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-26,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
371,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-27,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
372,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-28,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
373,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-29,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
374,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-30,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
375,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-31,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
376,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-01,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
377,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-02,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
378,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-03,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
379,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-04,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
380,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-05,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
381,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-06,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
382,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-07,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
383,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-08,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
384,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-09,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
385,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-10,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
386,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-11,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
387,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-12,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
388,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-13,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
389,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-14,,,52,Dar es salaam,Arusha,2019-08-15 00:45:18.299427
390,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-08-16,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
391,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-08-17,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
392,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-08-18,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
393,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-08-19,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
394,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-08-20,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
395,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-08-21,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
396,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-08-22,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
397,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-08-23,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
398,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-08-24,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
399,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-08-25,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
400,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-08-26,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
401,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-08-27,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
402,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-08-28,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
403,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-08-29,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
404,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-08-30,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
405,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-08-31,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
406,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-09-01,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
407,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-09-02,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
408,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-09-03,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
409,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-09-04,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
410,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-09-05,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
411,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-09-06,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
412,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-09-07,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
413,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-09-08,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
414,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-09-09,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
415,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-09-10,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
416,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-09-11,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
417,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-09-12,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
418,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-09-13,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
419,36000,16:00:00,36000,06:00:00,,,Book 52 Seats Available,Dar es salaam to Karatu,36000,2019-09-14,,,52,Dar es salaam,Karatu,2019-08-15 00:45:18.299427
