,adult fare,arrival,children fare,departure,distance,duration,operator,route,special price,date_searched,destination_searched,origin_searched,seats_remaining,origin,destination,created_at
360,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-27,,,52,Dar es salaam,Arusha,2019-08-26 00:45:46.694850
361,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-28,,,52,Dar es salaam,Arusha,2019-08-26 00:45:46.694850
362,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-29,,,52,Dar es salaam,Arusha,2019-08-26 00:45:46.694850
363,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-30,,,52,Dar es salaam,Arusha,2019-08-26 00:45:46.694850
364,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-08-31,,,52,Dar es salaam,Arusha,2019-08-26 00:45:46.694850
365,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-01,,,52,Dar es salaam,Arusha,2019-08-26 00:45:46.694850
366,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-02,,,52,Dar es salaam,Arusha,2019-08-26 00:45:46.694850
367,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-03,,,52,Dar es salaam,Arusha,2019-08-26 00:45:46.694850
368,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-04,,,52,Dar es salaam,Arusha,2019-08-26 00:45:46.694850
369,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-05,,,52,Dar es salaam,Arusha,2019-08-26 00:45:46.694850
370,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-06,,,52,Dar es salaam,Arusha,2019-08-26 00:45:46.694850
371,33000,16:00:00,33000,06:00:00,630,8,Book 52 Seats Available,Dar es salaam to Arusha,33000,2019-09-07,,,52,Dar es salaam,Arusha,2019-08-26 00:45:46.694850
