,departure,date,destination,fare,origin,type,time,weekday,passengers,search_date,search_destination,search_origin,created_at
24,10:00 AM                                                             Sunday,August 11th,Dodoma,35000,Dar es Salaam,Luxury Bus,10:00 AM,Sunday,0.91,2019-08-11,Dodoma,Dar es Salaam,2019-08-10 00:17:30.854067
25,10:30 AM                                                             Sunday,August 11th,Dodoma,37000,Dar es Salaam,Luxury Bus,10:30 AM,Sunday,0.94,2019-08-11,Dodoma,Dar es Salaam,2019-08-10 00:17:30.854067
26,11:30 AM                                                             Sunday,August 11th,Dodoma,25000,Dar es Salaam,Luxury Bus,11:30 AM,Sunday,0.94,2019-08-11,Dodoma,Dar es Salaam,2019-08-10 00:17:30.854067
27,06:00 AM                                                             Monday,August 12th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Monday,0.84,2019-08-12,Dodoma,Dar es Salaam,2019-08-10 00:17:30.854067
28,07:30 AM                                                             Monday,August 12th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Monday,0.84,2019-08-12,Dodoma,Dar es Salaam,2019-08-10 00:17:30.854067
29,09:30 AM                                                             Monday,August 12th,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Monday,0.94,2019-08-12,Dodoma,Dar es Salaam,2019-08-10 00:17:30.854067
30,10:00 AM                                                             Monday,August 12th,Dodoma,35000,Dar es Salaam,Luxury Bus,10:00 AM,Monday,0.94,2019-08-12,Dodoma,Dar es Salaam,2019-08-10 00:17:30.854067
31,10:30 AM                                                             Monday,August 12th,Dodoma,37000,Dar es Salaam,Luxury Bus,10:30 AM,Monday,0.91,2019-08-12,Dodoma,Dar es Salaam,2019-08-10 00:17:30.854067
32,06:00 AM                                                             Tuesday,August 13th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Tuesday,0.82,2019-08-13,Dodoma,Dar es Salaam,2019-08-10 00:17:30.854067
33,07:30 AM                                                             Tuesday,August 13th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Tuesday,0.82,2019-08-13,Dodoma,Dar es Salaam,2019-08-10 00:17:30.854067
34,09:30 AM                                                             Tuesday,August 13th,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Tuesday,0.91,2019-08-13,Dodoma,Dar es Salaam,2019-08-10 00:17:30.854067
35,10:00 AM                                                             Tuesday,August 13th,Dodoma,35000,Dar es Salaam,Luxury Bus,10:00 AM,Tuesday,0.91,2019-08-13,Dodoma,Dar es Salaam,2019-08-10 00:17:30.854067
36,10:30 AM                                                             Tuesday,August 13th,Dodoma,37000,Dar es Salaam,Luxury Bus,10:30 AM,Tuesday,0.84,2019-08-13,Dodoma,Dar es Salaam,2019-08-10 00:17:30.854067
37,11:30 AM                                                             Tuesday,August 13th,Dodoma,25000,Dar es Salaam,Luxury Bus,11:30 AM,Tuesday,0.84,2019-08-13,Dodoma,Dar es Salaam,2019-08-10 00:17:30.854067
38,06:00 AM                                                             Wednesday,August 14th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Wednesday,0.91,2019-08-14,Dodoma,Dar es Salaam,2019-08-10 00:17:30.854067
39,07:30 AM                                                             Wednesday,August 14th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Wednesday,0.91,2019-08-14,Dodoma,Dar es Salaam,2019-08-10 00:17:30.854067
40,09:30 AM                                                             Wednesday,August 14th,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Wednesday,0.81,2019-08-14,Dodoma,Dar es Salaam,2019-08-10 00:17:30.854067
41,10:00 AM                                                             Wednesday,August 14th,Dodoma,35000,Dar es Salaam,Luxury Bus,10:00 AM,Wednesday,0.81,2019-08-14,Dodoma,Dar es Salaam,2019-08-10 00:17:30.854067
