,departure,date,destination,fare,origin,type,time,weekday,passengers,search_date,search_destination,search_origin,created_at
29,11:30 AM                                                             Friday,August 9th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Friday,0.81,2019-08-09,Dar es Salaam,Dodoma,2019-08-07 00:17:09.426985
30,06:00 AM                                                             Saturday,August 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.89,2019-08-10,Dar es Salaam,Dodoma,2019-08-07 00:17:09.426985
31,07:30 AM                                                             Saturday,August 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Saturday,0.89,2019-08-10,Dar es Salaam,Dodoma,2019-08-07 00:17:09.426985
32,09:30 AM                                                             Saturday,August 10th,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Saturday,0.82,2019-08-10,Dar es Salaam,Dodoma,2019-08-07 00:17:09.426985
33,10:00 AM                                                             Saturday,August 10th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Saturday,0.82,2019-08-10,Dar es Salaam,Dodoma,2019-08-07 00:17:09.426985
34,10:30 AM                                                             Saturday,August 10th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Saturday,0.83,2019-08-10,Dar es Salaam,Dodoma,2019-08-07 00:17:09.426985
35,11:30 AM                                                             Saturday,August 10th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Saturday,0.83,2019-08-10,Dar es Salaam,Dodoma,2019-08-07 00:17:09.426985
36,03:30 PM                                                             Saturday,August 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Saturday,0.88,2019-08-10,Dar es Salaam,Dodoma,2019-08-07 00:17:09.426985
37,06:00 AM                                                             Sunday,August 11th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.82,2019-08-11,Dar es Salaam,Dodoma,2019-08-07 00:17:09.426985
38,07:30 AM                                                             Sunday,August 11th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Sunday,0.82,2019-08-11,Dar es Salaam,Dodoma,2019-08-07 00:17:09.426985
39,09:30 AM                                                             Sunday,August 11th,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Sunday,0.81,2019-08-11,Dar es Salaam,Dodoma,2019-08-07 00:17:09.426985
40,10:00 AM                                                             Sunday,August 11th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Sunday,0.81,2019-08-11,Dar es Salaam,Dodoma,2019-08-07 00:17:09.426985
41,10:30 AM                                                             Sunday,August 11th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Sunday,0.84,2019-08-11,Dar es Salaam,Dodoma,2019-08-07 00:17:09.426985
42,11:30 AM                                                             Sunday,August 11th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Sunday,0.84,2019-08-11,Dar es Salaam,Dodoma,2019-08-07 00:17:09.426985
43,03:30 PM                                                             Sunday,August 11th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Sunday,0.82,2019-08-11,Dar es Salaam,Dodoma,2019-08-07 00:17:09.426985
44,06:00 AM                                                             Monday,August 12th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Monday,0.82,2019-08-12,Dar es Salaam,Dodoma,2019-08-07 00:17:09.426985
45,07:30 AM                                                             Monday,August 12th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Monday,0.82,2019-08-12,Dar es Salaam,Dodoma,2019-08-07 00:17:09.426985
46,06:00 AM                                                             Thursday,August 8th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Thursday,0.98,2019-08-08,Dodoma,Mbeya,2019-08-07 00:17:09.426985
47,06:00 AM                                                             Friday,August 9th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Friday,0.93,2019-08-09,Dodoma,Mbeya,2019-08-07 00:17:09.426985
48,06:00 AM                                                             Saturday,August 10th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Saturday,0.93,2019-08-10,Dodoma,Mbeya,2019-08-07 00:17:09.426985
49,06:00 AM                                                             Monday,August 12th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Monday,0.93,2019-08-12,Dodoma,Mbeya,2019-08-07 00:17:09.426985
50,06:00 AM                                                             Thursday,August 8th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Thursday,0.86,2019-08-08,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
51,07:30 AM                                                             Thursday,August 8th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Thursday,0.86,2019-08-08,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
52,09:30 AM                                                             Thursday,August 8th,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Thursday,0.84,2019-08-08,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
53,10:00 AM                                                             Thursday,August 8th,Dodoma,35000,Dar es Salaam,Luxury Bus,10:00 AM,Thursday,0.84,2019-08-08,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
54,10:30 AM                                                             Thursday,August 8th,Dodoma,37000,Dar es Salaam,Luxury Bus,10:30 AM,Thursday,0.81,2019-08-08,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
55,11:30 AM                                                             Thursday,August 8th,Dodoma,25000,Dar es Salaam,Luxury Bus,11:30 AM,Thursday,0.81,2019-08-08,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
56,02:30 PM                                                             Thursday,August 8th,Dodoma,20000,Dar es Salaam,Luxury Bus,02:30 PM,Thursday,0.82,2019-08-08,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
57,06:00 AM                                                             Friday,August 9th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Friday,0.85,2019-08-09,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
58,07:30 AM                                                             Friday,August 9th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Friday,0.85,2019-08-09,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
59,09:30 AM                                                             Friday,August 9th,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Friday,0.81,2019-08-09,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
60,10:00 AM                                                             Friday,August 9th,Dodoma,35000,Dar es Salaam,Luxury Bus,10:00 AM,Friday,0.81,2019-08-09,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
61,06:00 AM                                                             Monday,August 12th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Monday,0.81,2019-08-12,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
62,07:30 AM                                                             Monday,August 12th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Monday,0.81,2019-08-12,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
63,09:30 AM                                                             Monday,August 12th,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Monday,0.94,2019-08-12,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
64,10:00 AM                                                             Monday,August 12th,Dodoma,35000,Dar es Salaam,Luxury Bus,10:00 AM,Monday,0.94,2019-08-12,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
65,10:30 AM                                                             Monday,August 12th,Dodoma,37000,Dar es Salaam,Luxury Bus,10:30 AM,Monday,0.82,2019-08-12,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
66,11:30 AM                                                             Monday,August 12th,Dodoma,25000,Dar es Salaam,Luxury Bus,11:30 AM,Monday,0.82,2019-08-12,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
67,06:00 AM                                                             Tuesday,August 13th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Tuesday,0.81,2019-08-13,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
68,07:30 AM                                                             Tuesday,August 13th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Tuesday,0.81,2019-08-13,Dodoma,Dar es Salaam,2019-08-07 00:17:09.426985
