,departure,date,destination,fare,origin,type,time,weekday,passengers,search_date,search_destination,search_origin,created_at
39,06:00 AM                                                             Monday,September 9th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Monday,0.95,2019-09-09,Rombo,Dodoma,2019-09-05 00:18:00.649883
40,06:00 AM                                                             Tuesday,September 10th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Rombo,Dodoma,2019-09-05 00:18:00.649883
41,06:00 AM                                                             Wednesday,September 11th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-11,Rombo,Dodoma,2019-09-05 00:18:00.649883
42,06:00 AM                                                             Thursday,September 12th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-12,Rombo,Dodoma,2019-09-05 00:18:00.649883
43,06:00 AM                                                             Friday,September 13th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Friday,0.93,2019-09-13,Rombo,Dodoma,2019-09-05 00:18:00.649883
44,06:00 AM                                                             Saturday,September 14th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-14,Rombo,Dodoma,2019-09-05 00:18:00.649883
45,06:00 AM                                                             Sunday,September 15th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-15,Rombo,Dodoma,2019-09-05 00:18:00.649883
46,06:00 AM                                                             Monday,September 16th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Monday,0.93,2019-09-16,Rombo,Dodoma,2019-09-05 00:18:00.649883
47,06:00 AM                                                             Tuesday,September 17th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-17,Rombo,Dodoma,2019-09-05 00:18:00.649883
48,06:00 AM                                                             Wednesday,September 18th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-18,Rombo,Dodoma,2019-09-05 00:18:00.649883
49,07:50 AM                                                             Friday,September 6th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Friday,0.89,2019-09-06,Moshi,Dodoma,2019-09-05 00:18:00.649883
50,07:50 AM                                                             Saturday,September 7th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Saturday,0.89,2019-09-07,Moshi,Dodoma,2019-09-05 00:18:00.649883
51,07:50 AM                                                             Sunday,September 8th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Sunday,0.89,2019-09-08,Moshi,Dodoma,2019-09-05 00:18:00.649883
52,07:50 AM                                                             Monday,September 9th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Monday,0.89,2019-09-09,Moshi,Dodoma,2019-09-05 00:18:00.649883
53,07:50 AM                                                             Tuesday,September 10th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Tuesday,0.89,2019-09-10,Moshi,Dodoma,2019-09-05 00:18:00.649883
54,07:50 AM                                                             Wednesday,September 11th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Wednesday,0.89,2019-09-11,Moshi,Dodoma,2019-09-05 00:18:00.649883
55,07:50 AM                                                             Thursday,September 12th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Thursday,0.89,2019-09-12,Moshi,Dodoma,2019-09-05 00:18:00.649883
56,07:50 AM                                                             Friday,September 13th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Friday,0.89,2019-09-13,Moshi,Dodoma,2019-09-05 00:18:00.649883
57,07:50 AM                                                             Saturday,September 14th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Saturday,0.89,2019-09-14,Moshi,Dodoma,2019-09-05 00:18:00.649883
58,07:50 AM                                                             Sunday,September 15th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Sunday,0.89,2019-09-15,Moshi,Dodoma,2019-09-05 00:18:00.649883
59,07:50 AM                                                             Monday,September 16th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Monday,0.89,2019-09-16,Moshi,Dodoma,2019-09-05 00:18:00.649883
60,07:50 AM                                                             Tuesday,September 17th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Tuesday,0.89,2019-09-17,Moshi,Dodoma,2019-09-05 00:18:00.649883
61,07:50 AM                                                             Wednesday,September 18th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Wednesday,0.89,2019-09-18,Moshi,Dodoma,2019-09-05 00:18:00.649883
62,07:50 AM                                                             Thursday,September 19th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Thursday,0.89,2019-09-19,Moshi,Dodoma,2019-09-05 00:18:00.649883
63,07:50 AM                                                             Friday,September 20th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Friday,0.89,2019-09-20,Moshi,Dodoma,2019-09-05 00:18:00.649883
64,07:50 AM                                                             Saturday,September 21st,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Saturday,0.89,2019-09-21,Moshi,Dodoma,2019-09-05 00:18:00.649883
65,07:50 AM                                                             Sunday,September 22nd,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Sunday,0.89,2019-09-22,Moshi,Dodoma,2019-09-05 00:18:00.649883
66,07:50 AM                                                             Monday,September 23rd,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Monday,0.89,2019-09-23,Moshi,Dodoma,2019-09-05 00:18:00.649883
67,07:50 AM                                                             Tuesday,September 24th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Tuesday,0.89,2019-09-24,Moshi,Dodoma,2019-09-05 00:18:00.649883
68,07:50 AM                                                             Wednesday,September 25th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Wednesday,0.89,2019-09-25,Moshi,Dodoma,2019-09-05 00:18:00.649883
69,06:00 AM                                                             Friday,September 6th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Friday,0.98,2019-09-06,Mbeya,Dodoma,2019-09-05 00:18:00.649883
70,06:00 AM                                                             Saturday,September 7th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-07,Mbeya,Dodoma,2019-09-05 00:18:00.649883
71,06:00 AM                                                             Sunday,September 8th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Mbeya,Dodoma,2019-09-05 00:18:00.649883
72,06:00 AM                                                             Monday,September 9th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Monday,0.93,2019-09-09,Mbeya,Dodoma,2019-09-05 00:18:00.649883
73,06:00 AM                                                             Tuesday,September 10th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Mbeya,Dodoma,2019-09-05 00:18:00.649883
74,06:00 AM                                                             Wednesday,September 11th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-11,Mbeya,Dodoma,2019-09-05 00:18:00.649883
75,06:00 AM                                                             Thursday,September 12th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-12,Mbeya,Dodoma,2019-09-05 00:18:00.649883
76,06:00 AM                                                             Friday,September 13th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Friday,0.93,2019-09-13,Mbeya,Dodoma,2019-09-05 00:18:00.649883
77,06:00 AM                                                             Saturday,September 14th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-14,Mbeya,Dodoma,2019-09-05 00:18:00.649883
78,06:00 AM                                                             Sunday,September 15th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-15,Mbeya,Dodoma,2019-09-05 00:18:00.649883
79,06:00 AM                                                             Monday,September 16th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Monday,0.93,2019-09-16,Mbeya,Dodoma,2019-09-05 00:18:00.649883
80,06:00 AM                                                             Tuesday,September 17th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-17,Mbeya,Dodoma,2019-09-05 00:18:00.649883
81,06:00 AM                                                             Wednesday,September 18th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-18,Mbeya,Dodoma,2019-09-05 00:18:00.649883
82,06:00 AM                                                             Thursday,September 19th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-19,Mbeya,Dodoma,2019-09-05 00:18:00.649883
83,06:00 AM                                                             Friday,September 20th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Friday,0.93,2019-09-20,Mbeya,Dodoma,2019-09-05 00:18:00.649883
84,06:00 AM                                                             Saturday,September 21st,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-21,Mbeya,Dodoma,2019-09-05 00:18:00.649883
88,06:00 AM                                                             Saturday,September 7th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.82,2019-09-07,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
89,07:30 AM                                                             Saturday,September 7th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Saturday,0.82,2019-09-07,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
90,10:30 AM                                                             Saturday,September 7th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Saturday,0.87,2019-09-07,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
91,11:30 AM                                                             Saturday,September 7th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Saturday,0.87,2019-09-07,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
92,03:30 PM                                                             Saturday,September 7th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Saturday,0.91,2019-09-07,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
93,06:00 AM                                                             Sunday,September 8th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
94,07:30 AM                                                             Sunday,September 8th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
95,10:30 AM                                                             Sunday,September 8th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
96,11:30 AM                                                             Sunday,September 8th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
97,03:30 PM                                                             Sunday,September 8th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Sunday,0.9,2019-09-08,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
98,06:00 AM                                                             Monday,September 9th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
99,07:30 AM                                                             Monday,September 9th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
100,10:30 AM                                                             Monday,September 9th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
101,11:30 AM                                                             Monday,September 9th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
102,03:30 PM                                                             Monday,September 9th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Monday,0.84,2019-09-09,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
103,06:00 AM                                                             Tuesday,September 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
104,07:30 AM                                                             Tuesday,September 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
105,10:30 AM                                                             Tuesday,September 10th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
106,11:30 AM                                                             Tuesday,September 10th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
107,03:30 PM                                                             Tuesday,September 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Tuesday,0.84,2019-09-10,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
108,06:00 AM                                                             Wednesday,September 11th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
109,07:30 AM                                                             Wednesday,September 11th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
110,10:30 AM                                                             Wednesday,September 11th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
111,11:30 AM                                                             Wednesday,September 11th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
112,03:30 PM                                                             Wednesday,September 11th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Wednesday,0.84,2019-09-11,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
113,06:00 AM                                                             Thursday,September 12th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
114,07:30 AM                                                             Thursday,September 12th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
115,10:30 AM                                                             Thursday,September 12th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
116,11:30 AM                                                             Thursday,September 12th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
117,03:30 PM                                                             Thursday,September 12th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Thursday,0.84,2019-09-12,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
118,06:00 AM                                                             Friday,September 13th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Friday,0.84,2019-09-13,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
119,07:30 AM                                                             Friday,September 13th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Friday,0.84,2019-09-13,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
120,11:30 AM                                                             Friday,September 13th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Friday,0.82,2019-09-13,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
121,03:30 PM                                                             Friday,September 13th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Friday,0.82,2019-09-13,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
122,06:00 AM                                                             Saturday,September 14th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
123,07:30 AM                                                             Saturday,September 14th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
124,10:30 AM                                                             Saturday,September 14th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
125,11:30 AM                                                             Saturday,September 14th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
126,03:30 PM                                                             Saturday,September 14th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Saturday,0.84,2019-09-14,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
127,06:00 AM                                                             Sunday,September 15th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.82,2019-09-15,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
128,07:30 AM                                                             Sunday,September 15th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Sunday,0.82,2019-09-15,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
129,10:30 AM                                                             Sunday,September 15th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Sunday,0.82,2019-09-15,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
130,11:30 AM                                                             Sunday,September 15th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Sunday,0.82,2019-09-15,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
131,03:30 PM                                                             Sunday,September 15th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Sunday,0.84,2019-09-15,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
132,06:00 AM                                                             Monday,September 16th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Monday,0.82,2019-09-16,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
133,07:30 AM                                                             Monday,September 16th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Monday,0.82,2019-09-16,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
134,10:30 AM                                                             Monday,September 16th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Monday,0.82,2019-09-16,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
135,11:30 AM                                                             Monday,September 16th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Monday,0.82,2019-09-16,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
136,03:30 PM                                                             Monday,September 16th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Monday,0.84,2019-09-16,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
137,06:00 AM                                                             Tuesday,September 17th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.82,2019-09-17,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
138,07:30 AM                                                             Tuesday,September 17th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Tuesday,0.82,2019-09-17,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
139,10:30 AM                                                             Tuesday,September 17th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Tuesday,0.82,2019-09-17,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
140,11:30 AM                                                             Tuesday,September 17th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Tuesday,0.82,2019-09-17,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
141,03:30 PM                                                             Tuesday,September 17th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Tuesday,0.84,2019-09-17,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
142,06:00 AM                                                             Wednesday,September 18th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.82,2019-09-18,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
143,07:30 AM                                                             Wednesday,September 18th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Wednesday,0.82,2019-09-18,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
144,10:30 AM                                                             Wednesday,September 18th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Wednesday,0.82,2019-09-18,Dar es Salaam,Dodoma,2019-09-05 00:18:00.649883
