,departure,date,destination,fare,origin,type,time,weekday,passengers,search_date,search_destination,search_origin,created_at
10,06:00 AM                                                             Tuesday,September 10th,Dodoma,34000,Rombo,Luxury Bus,06:00 AM,Tuesday,0.96,2019-09-10,Dodoma,Rombo,2019-09-04 00:17:30.292381
11,06:00 AM                                                             Wednesday,September 11th,Dodoma,34000,Rombo,Luxury Bus,06:00 AM,Wednesday,0.96,2019-09-11,Dodoma,Rombo,2019-09-04 00:17:30.292381
12,06:00 AM                                                             Thursday,September 12th,Dodoma,34000,Rombo,Luxury Bus,06:00 AM,Thursday,0.96,2019-09-12,Dodoma,Rombo,2019-09-04 00:17:30.292381
13,06:00 AM                                                             Friday,September 13th,Dodoma,34000,Rombo,Luxury Bus,06:00 AM,Friday,0.96,2019-09-13,Dodoma,Rombo,2019-09-04 00:17:30.292381
14,06:00 AM                                                             Saturday,September 14th,Dodoma,34000,Rombo,Luxury Bus,06:00 AM,Saturday,0.96,2019-09-14,Dodoma,Rombo,2019-09-04 00:17:30.292381
15,06:00 AM                                                             Sunday,September 15th,Dodoma,34000,Rombo,Luxury Bus,06:00 AM,Sunday,0.96,2019-09-15,Dodoma,Rombo,2019-09-04 00:17:30.292381
16,06:00 AM                                                             Monday,September 16th,Dodoma,34000,Rombo,Luxury Bus,06:00 AM,Monday,0.96,2019-09-16,Dodoma,Rombo,2019-09-04 00:17:30.292381
17,06:00 AM                                                             Tuesday,September 17th,Dodoma,34000,Rombo,Luxury Bus,06:00 AM,Tuesday,0.96,2019-09-17,Dodoma,Rombo,2019-09-04 00:17:30.292381
18,06:00 AM                                                             Wednesday,September 18th,Dodoma,34000,Rombo,Luxury Bus,06:00 AM,Wednesday,0.96,2019-09-18,Dodoma,Rombo,2019-09-04 00:17:30.292381
19,06:00 AM                                                             Thursday,September 5th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-05,Dodoma,Moshi,2019-09-04 00:17:30.292381
20,06:00 AM                                                             Friday,September 6th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Friday,0.93,2019-09-06,Dodoma,Moshi,2019-09-04 00:17:30.292381
21,06:00 AM                                                             Saturday,September 7th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-07,Dodoma,Moshi,2019-09-04 00:17:30.292381
22,06:00 AM                                                             Sunday,September 8th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Dodoma,Moshi,2019-09-04 00:17:30.292381
23,06:00 AM                                                             Monday,September 9th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Monday,0.93,2019-09-09,Dodoma,Moshi,2019-09-04 00:17:30.292381
24,06:00 AM                                                             Tuesday,September 10th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Dodoma,Moshi,2019-09-04 00:17:30.292381
25,06:00 AM                                                             Wednesday,September 11th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-11,Dodoma,Moshi,2019-09-04 00:17:30.292381
26,06:00 AM                                                             Thursday,September 12th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-12,Dodoma,Moshi,2019-09-04 00:17:30.292381
27,06:00 AM                                                             Friday,September 13th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Friday,0.93,2019-09-13,Dodoma,Moshi,2019-09-04 00:17:30.292381
28,06:00 AM                                                             Saturday,September 14th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-14,Dodoma,Moshi,2019-09-04 00:17:30.292381
29,06:00 AM                                                             Sunday,September 15th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-15,Dodoma,Moshi,2019-09-04 00:17:30.292381
30,06:00 AM                                                             Monday,September 16th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Monday,0.93,2019-09-16,Dodoma,Moshi,2019-09-04 00:17:30.292381
31,06:00 AM                                                             Tuesday,September 17th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-17,Dodoma,Moshi,2019-09-04 00:17:30.292381
32,06:00 AM                                                             Wednesday,September 18th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-18,Dodoma,Moshi,2019-09-04 00:17:30.292381
33,06:00 AM                                                             Thursday,September 19th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-19,Dodoma,Moshi,2019-09-04 00:17:30.292381
34,06:00 AM                                                             Friday,September 20th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Friday,0.93,2019-09-20,Dodoma,Moshi,2019-09-04 00:17:30.292381
35,06:00 AM                                                             Thursday,September 5th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-05,Rombo,Dodoma,2019-09-04 00:17:30.292381
36,06:00 AM                                                             Friday,September 6th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Friday,0.93,2019-09-06,Rombo,Dodoma,2019-09-04 00:17:30.292381
37,06:00 AM                                                             Saturday,September 7th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-07,Rombo,Dodoma,2019-09-04 00:17:30.292381
38,06:00 AM                                                             Sunday,September 8th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Rombo,Dodoma,2019-09-04 00:17:30.292381
39,06:00 AM                                                             Monday,September 9th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Monday,0.95,2019-09-09,Rombo,Dodoma,2019-09-04 00:17:30.292381
40,06:00 AM                                                             Tuesday,September 10th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Rombo,Dodoma,2019-09-04 00:17:30.292381
41,06:00 AM                                                             Wednesday,September 11th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-11,Rombo,Dodoma,2019-09-04 00:17:30.292381
42,06:00 AM                                                             Thursday,September 12th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-12,Rombo,Dodoma,2019-09-04 00:17:30.292381
43,06:00 AM                                                             Friday,September 13th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Friday,0.93,2019-09-13,Rombo,Dodoma,2019-09-04 00:17:30.292381
44,06:00 AM                                                             Saturday,September 14th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-14,Rombo,Dodoma,2019-09-04 00:17:30.292381
45,06:00 AM                                                             Sunday,September 15th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-15,Rombo,Dodoma,2019-09-04 00:17:30.292381
46,06:00 AM                                                             Monday,September 16th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Monday,0.93,2019-09-16,Rombo,Dodoma,2019-09-04 00:17:30.292381
47,06:00 AM                                                             Tuesday,September 17th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-17,Rombo,Dodoma,2019-09-04 00:17:30.292381
48,06:00 AM                                                             Wednesday,September 18th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-18,Rombo,Dodoma,2019-09-04 00:17:30.292381
49,07:50 AM                                                             Thursday,September 5th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Thursday,0.89,2019-09-05,Moshi,Dodoma,2019-09-04 00:17:30.292381
50,07:50 AM                                                             Friday,September 6th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Friday,0.89,2019-09-06,Moshi,Dodoma,2019-09-04 00:17:30.292381
51,07:50 AM                                                             Saturday,September 7th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Saturday,0.89,2019-09-07,Moshi,Dodoma,2019-09-04 00:17:30.292381
52,07:50 AM                                                             Sunday,September 8th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Sunday,0.89,2019-09-08,Moshi,Dodoma,2019-09-04 00:17:30.292381
53,07:50 AM                                                             Monday,September 9th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Monday,0.89,2019-09-09,Moshi,Dodoma,2019-09-04 00:17:30.292381
54,07:50 AM                                                             Tuesday,September 10th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Tuesday,0.89,2019-09-10,Moshi,Dodoma,2019-09-04 00:17:30.292381
55,07:50 AM                                                             Wednesday,September 11th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Wednesday,0.89,2019-09-11,Moshi,Dodoma,2019-09-04 00:17:30.292381
56,07:50 AM                                                             Thursday,September 12th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Thursday,0.89,2019-09-12,Moshi,Dodoma,2019-09-04 00:17:30.292381
57,07:50 AM                                                             Friday,September 13th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Friday,0.89,2019-09-13,Moshi,Dodoma,2019-09-04 00:17:30.292381
58,07:50 AM                                                             Saturday,September 14th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Saturday,0.89,2019-09-14,Moshi,Dodoma,2019-09-04 00:17:30.292381
59,07:50 AM                                                             Sunday,September 15th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Sunday,0.89,2019-09-15,Moshi,Dodoma,2019-09-04 00:17:30.292381
60,07:50 AM                                                             Monday,September 16th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Monday,0.89,2019-09-16,Moshi,Dodoma,2019-09-04 00:17:30.292381
61,07:50 AM                                                             Tuesday,September 17th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Tuesday,0.89,2019-09-17,Moshi,Dodoma,2019-09-04 00:17:30.292381
62,07:50 AM                                                             Wednesday,September 18th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Wednesday,0.89,2019-09-18,Moshi,Dodoma,2019-09-04 00:17:30.292381
63,07:50 AM                                                             Thursday,September 19th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Thursday,0.89,2019-09-19,Moshi,Dodoma,2019-09-04 00:17:30.292381
64,07:50 AM                                                             Friday,September 20th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Friday,0.89,2019-09-20,Moshi,Dodoma,2019-09-04 00:17:30.292381
65,06:00 AM                                                             Thursday,September 5th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-05,Mbeya,Dodoma,2019-09-04 00:17:30.292381
66,06:00 AM                                                             Friday,September 6th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Friday,0.95,2019-09-06,Mbeya,Dodoma,2019-09-04 00:17:30.292381
67,06:00 AM                                                             Saturday,September 7th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-07,Mbeya,Dodoma,2019-09-04 00:17:30.292381
68,06:00 AM                                                             Sunday,September 8th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Mbeya,Dodoma,2019-09-04 00:17:30.292381
69,06:00 AM                                                             Monday,September 9th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Monday,0.93,2019-09-09,Mbeya,Dodoma,2019-09-04 00:17:30.292381
70,06:00 AM                                                             Tuesday,September 10th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Mbeya,Dodoma,2019-09-04 00:17:30.292381
71,06:00 AM                                                             Wednesday,September 11th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-11,Mbeya,Dodoma,2019-09-04 00:17:30.292381
72,06:00 AM                                                             Thursday,September 12th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-12,Mbeya,Dodoma,2019-09-04 00:17:30.292381
73,06:00 AM                                                             Friday,September 13th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Friday,0.93,2019-09-13,Mbeya,Dodoma,2019-09-04 00:17:30.292381
74,06:00 AM                                                             Saturday,September 14th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-14,Mbeya,Dodoma,2019-09-04 00:17:30.292381
75,06:00 AM                                                             Sunday,September 15th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-15,Mbeya,Dodoma,2019-09-04 00:17:30.292381
76,06:00 AM                                                             Monday,September 16th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Monday,0.93,2019-09-16,Mbeya,Dodoma,2019-09-04 00:17:30.292381
77,06:00 AM                                                             Tuesday,September 17th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-17,Mbeya,Dodoma,2019-09-04 00:17:30.292381
78,06:00 AM                                                             Wednesday,September 18th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-18,Mbeya,Dodoma,2019-09-04 00:17:30.292381
79,06:00 AM                                                             Thursday,September 19th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-19,Mbeya,Dodoma,2019-09-04 00:17:30.292381
80,06:00 AM                                                             Friday,September 20th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Friday,0.93,2019-09-20,Mbeya,Dodoma,2019-09-04 00:17:30.292381
86,06:00 AM                                                             Friday,September 6th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Friday,0.86,2019-09-06,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
87,07:30 AM                                                             Friday,September 6th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Friday,0.86,2019-09-06,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
88,10:30 AM                                                             Friday,September 6th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Friday,0.84,2019-09-06,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
89,11:30 AM                                                             Friday,September 6th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Friday,0.84,2019-09-06,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
90,03:30 PM                                                             Friday,September 6th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Friday,0.82,2019-09-06,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
91,06:00 AM                                                             Saturday,September 7th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.82,2019-09-07,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
92,07:30 AM                                                             Saturday,September 7th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Saturday,0.82,2019-09-07,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
93,10:30 AM                                                             Saturday,September 7th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Saturday,0.84,2019-09-07,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
94,11:30 AM                                                             Saturday,September 7th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Saturday,0.84,2019-09-07,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
95,03:30 PM                                                             Saturday,September 7th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Saturday,0.84,2019-09-07,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
96,06:00 AM                                                             Sunday,September 8th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
97,07:30 AM                                                             Sunday,September 8th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
98,10:30 AM                                                             Sunday,September 8th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
99,11:30 AM                                                             Sunday,September 8th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
100,03:30 PM                                                             Sunday,September 8th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Sunday,0.84,2019-09-08,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
101,06:00 AM                                                             Monday,September 9th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
102,07:30 AM                                                             Monday,September 9th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
103,10:30 AM                                                             Monday,September 9th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
104,11:30 AM                                                             Monday,September 9th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
105,03:30 PM                                                             Monday,September 9th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Monday,0.84,2019-09-09,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
106,06:00 AM                                                             Tuesday,September 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
107,07:30 AM                                                             Tuesday,September 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
108,10:30 AM                                                             Tuesday,September 10th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
109,11:30 AM                                                             Tuesday,September 10th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
110,03:30 PM                                                             Tuesday,September 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Tuesday,0.84,2019-09-10,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
111,06:00 AM                                                             Wednesday,September 11th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
112,07:30 AM                                                             Wednesday,September 11th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
113,10:30 AM                                                             Wednesday,September 11th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
114,11:30 AM                                                             Wednesday,September 11th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
115,03:30 PM                                                             Wednesday,September 11th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Wednesday,0.84,2019-09-11,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
116,06:00 AM                                                             Thursday,September 12th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
117,07:30 AM                                                             Thursday,September 12th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
118,10:30 AM                                                             Thursday,September 12th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
119,11:30 AM                                                             Thursday,September 12th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
120,03:30 PM                                                             Thursday,September 12th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Thursday,0.84,2019-09-12,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
121,06:00 AM                                                             Friday,September 13th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Friday,0.84,2019-09-13,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
122,07:30 AM                                                             Friday,September 13th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Friday,0.84,2019-09-13,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
123,11:30 AM                                                             Friday,September 13th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Friday,0.82,2019-09-13,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
124,03:30 PM                                                             Friday,September 13th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Friday,0.82,2019-09-13,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
125,06:00 AM                                                             Saturday,September 14th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
126,07:30 AM                                                             Saturday,September 14th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
127,10:30 AM                                                             Saturday,September 14th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
128,11:30 AM                                                             Saturday,September 14th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
129,03:30 PM                                                             Saturday,September 14th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Saturday,0.84,2019-09-14,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
130,06:00 AM                                                             Sunday,September 15th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.82,2019-09-15,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
131,07:30 AM                                                             Sunday,September 15th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Sunday,0.82,2019-09-15,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
132,10:30 AM                                                             Sunday,September 15th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Sunday,0.82,2019-09-15,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
133,11:30 AM                                                             Sunday,September 15th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Sunday,0.82,2019-09-15,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
134,03:30 PM                                                             Sunday,September 15th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Sunday,0.84,2019-09-15,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
135,06:00 AM                                                             Monday,September 16th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Monday,0.82,2019-09-16,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
136,07:30 AM                                                             Monday,September 16th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Monday,0.82,2019-09-16,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
137,10:30 AM                                                             Monday,September 16th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Monday,0.82,2019-09-16,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
138,11:30 AM                                                             Monday,September 16th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Monday,0.82,2019-09-16,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
139,03:30 PM                                                             Monday,September 16th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Monday,0.84,2019-09-16,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
140,06:00 AM                                                             Tuesday,September 17th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.82,2019-09-17,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
141,07:30 AM                                                             Tuesday,September 17th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Tuesday,0.82,2019-09-17,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
142,10:30 AM                                                             Tuesday,September 17th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Tuesday,0.82,2019-09-17,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
143,11:30 AM                                                             Tuesday,September 17th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Tuesday,0.82,2019-09-17,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
144,03:30 PM                                                             Tuesday,September 17th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Tuesday,0.84,2019-09-17,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
145,06:00 AM                                                             Wednesday,September 18th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.82,2019-09-18,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
146,07:30 AM                                                             Wednesday,September 18th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Wednesday,0.82,2019-09-18,Dar es Salaam,Dodoma,2019-09-04 00:17:30.292381
