,departure,date,destination,fare,origin,type,time,weekday,passengers,search_date,search_destination,search_origin,created_at
30,07:30 AM                                                             Tuesday,August 6th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Tuesday,0.82,2019-08-06,Dar es Salaam,Dodoma,2019-08-03 10:21:31.822824
31,09:30 AM                                                             Tuesday,August 6th,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Tuesday,0.82,2019-08-06,Dar es Salaam,Dodoma,2019-08-03 10:21:31.822824
32,10:30 AM                                                             Tuesday,August 6th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Tuesday,0.82,2019-08-06,Dar es Salaam,Dodoma,2019-08-03 10:21:31.822824
33,10:30 AM                                                             Wednesday,August 7th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Wednesday,0.84,2019-08-07,Dar es Salaam,Dodoma,2019-08-03 10:21:31.822824
34,03:30 PM                                                             Wednesday,August 7th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Wednesday,0.84,2019-08-07,Dar es Salaam,Dodoma,2019-08-03 10:21:31.822824
35,06:00 AM                                                             Sunday,August 4th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Sunday,0.95,2019-08-04,Dodoma,Mbeya,2019-08-03 10:21:31.822824
36,06:00 AM                                                             Monday,August 5th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Monday,0.93,2019-08-05,Dodoma,Mbeya,2019-08-03 10:21:31.822824
37,06:00 AM                                                             Sunday,August 4th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Sunday,0.91,2019-08-04,Dodoma,Dar es Salaam,2019-08-03 10:21:31.822824
38,07:30 AM                                                             Sunday,August 4th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Sunday,0.91,2019-08-04,Dodoma,Dar es Salaam,2019-08-03 10:21:31.822824
39,06:00 AM                                                             Monday,August 5th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Monday,0.82,2019-08-05,Dodoma,Dar es Salaam,2019-08-03 10:21:31.822824
40,07:30 AM                                                             Monday,August 5th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Monday,0.82,2019-08-05,Dodoma,Dar es Salaam,2019-08-03 10:21:31.822824
41,09:30 AM                                                             Monday,August 5th,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Monday,0.83,2019-08-05,Dodoma,Dar es Salaam,2019-08-03 10:21:31.822824
42,10:30 AM                                                             Monday,August 5th,Dodoma,35000,Dar es Salaam,Luxury Bus,10:30 AM,Monday,0.83,2019-08-05,Dodoma,Dar es Salaam,2019-08-03 10:21:31.822824
43,11:30 AM                                                             Monday,August 5th,Dodoma,25000,Dar es Salaam,Luxury Bus,11:30 AM,Monday,0.82,2019-08-05,Dodoma,Dar es Salaam,2019-08-03 10:21:31.822824
44,02:30 PM                                                             Monday,August 5th,Dodoma,20000,Dar es Salaam,Luxury Bus,02:30 PM,Monday,0.82,2019-08-05,Dodoma,Dar es Salaam,2019-08-03 10:21:31.822824
45,06:00 AM                                                             Tuesday,August 6th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Tuesday,0.81,2019-08-06,Dodoma,Dar es Salaam,2019-08-03 10:21:31.822824
46,07:30 AM                                                             Tuesday,August 6th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Tuesday,0.81,2019-08-06,Dodoma,Dar es Salaam,2019-08-03 10:21:31.822824
47,09:30 AM                                                             Tuesday,August 6th,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Tuesday,0.82,2019-08-06,Dodoma,Dar es Salaam,2019-08-03 10:21:31.822824
48,10:30 AM                                                             Tuesday,August 6th,Dodoma,35000,Dar es Salaam,Luxury Bus,10:30 AM,Tuesday,0.82,2019-08-06,Dodoma,Dar es Salaam,2019-08-03 10:21:31.822824
