,departure,date,destination,fare,origin,type,time,weekday,passengers,search_date,search_destination,search_origin,created_at
15,06:00 AM                                                             Saturday,September 7th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-07,Dodoma,Moshi,2019-09-03 00:19:13.939044
16,06:00 AM                                                             Sunday,September 8th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Dodoma,Moshi,2019-09-03 00:19:13.939044
17,06:00 AM                                                             Monday,September 9th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Monday,0.93,2019-09-09,Dodoma,Moshi,2019-09-03 00:19:13.939044
18,06:00 AM                                                             Tuesday,September 10th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Dodoma,Moshi,2019-09-03 00:19:13.939044
19,06:00 AM                                                             Wednesday,September 11th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-11,Dodoma,Moshi,2019-09-03 00:19:13.939044
20,06:00 AM                                                             Thursday,September 12th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-12,Dodoma,Moshi,2019-09-03 00:19:13.939044
21,06:00 AM                                                             Friday,September 13th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Friday,0.93,2019-09-13,Dodoma,Moshi,2019-09-03 00:19:13.939044
22,06:00 AM                                                             Saturday,September 14th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-14,Dodoma,Moshi,2019-09-03 00:19:13.939044
23,06:00 AM                                                             Sunday,September 15th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-15,Dodoma,Moshi,2019-09-03 00:19:13.939044
24,06:00 AM                                                             Monday,September 16th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Monday,0.93,2019-09-16,Dodoma,Moshi,2019-09-03 00:19:13.939044
25,06:00 AM                                                             Tuesday,September 17th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-17,Dodoma,Moshi,2019-09-03 00:19:13.939044
26,06:00 AM                                                             Wednesday,September 18th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-18,Dodoma,Moshi,2019-09-03 00:19:13.939044
27,06:00 AM                                                             Thursday,September 19th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-19,Dodoma,Moshi,2019-09-03 00:19:13.939044
28,06:00 AM                                                             Friday,September 20th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Friday,0.93,2019-09-20,Dodoma,Moshi,2019-09-03 00:19:13.939044
29,06:00 AM                                                             Wednesday,September 4th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-04,Rombo,Dodoma,2019-09-03 00:19:13.939044
30,06:00 AM                                                             Thursday,September 5th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-05,Rombo,Dodoma,2019-09-03 00:19:13.939044
31,06:00 AM                                                             Friday,September 6th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Friday,0.93,2019-09-06,Rombo,Dodoma,2019-09-03 00:19:13.939044
32,06:00 AM                                                             Saturday,September 7th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-07,Rombo,Dodoma,2019-09-03 00:19:13.939044
33,06:00 AM                                                             Sunday,September 8th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Rombo,Dodoma,2019-09-03 00:19:13.939044
34,06:00 AM                                                             Monday,September 9th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Monday,0.93,2019-09-09,Rombo,Dodoma,2019-09-03 00:19:13.939044
35,06:00 AM                                                             Tuesday,September 10th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Rombo,Dodoma,2019-09-03 00:19:13.939044
36,07:50 AM                                                             Wednesday,September 4th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Wednesday,0.93,2019-09-04,Moshi,Dodoma,2019-09-03 00:19:13.939044
37,07:50 AM                                                             Thursday,September 5th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Thursday,0.89,2019-09-05,Moshi,Dodoma,2019-09-03 00:19:13.939044
38,07:50 AM                                                             Friday,September 6th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Friday,0.89,2019-09-06,Moshi,Dodoma,2019-09-03 00:19:13.939044
39,07:50 AM                                                             Saturday,September 7th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Saturday,0.89,2019-09-07,Moshi,Dodoma,2019-09-03 00:19:13.939044
40,07:50 AM                                                             Sunday,September 8th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Sunday,0.89,2019-09-08,Moshi,Dodoma,2019-09-03 00:19:13.939044
41,07:50 AM                                                             Monday,September 9th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Monday,0.89,2019-09-09,Moshi,Dodoma,2019-09-03 00:19:13.939044
42,07:50 AM                                                             Tuesday,September 10th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Tuesday,0.89,2019-09-10,Moshi,Dodoma,2019-09-03 00:19:13.939044
43,07:50 AM                                                             Wednesday,September 11th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Wednesday,0.89,2019-09-11,Moshi,Dodoma,2019-09-03 00:19:13.939044
44,07:50 AM                                                             Thursday,September 12th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Thursday,0.89,2019-09-12,Moshi,Dodoma,2019-09-03 00:19:13.939044
45,07:50 AM                                                             Friday,September 13th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Friday,0.89,2019-09-13,Moshi,Dodoma,2019-09-03 00:19:13.939044
46,07:50 AM                                                             Saturday,September 14th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Saturday,0.89,2019-09-14,Moshi,Dodoma,2019-09-03 00:19:13.939044
47,07:50 AM                                                             Sunday,September 15th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Sunday,0.89,2019-09-15,Moshi,Dodoma,2019-09-03 00:19:13.939044
48,07:50 AM                                                             Monday,September 16th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Monday,0.89,2019-09-16,Moshi,Dodoma,2019-09-03 00:19:13.939044
49,07:50 AM                                                             Tuesday,September 17th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Tuesday,0.89,2019-09-17,Moshi,Dodoma,2019-09-03 00:19:13.939044
50,07:50 AM                                                             Wednesday,September 18th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Wednesday,0.89,2019-09-18,Moshi,Dodoma,2019-09-03 00:19:13.939044
51,07:50 AM                                                             Thursday,September 19th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Thursday,0.89,2019-09-19,Moshi,Dodoma,2019-09-03 00:19:13.939044
52,07:50 AM                                                             Friday,September 20th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Friday,0.89,2019-09-20,Moshi,Dodoma,2019-09-03 00:19:13.939044
53,06:00 AM                                                             Wednesday,September 4th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.96,2019-09-04,Mbeya,Dodoma,2019-09-03 00:19:13.939044
54,06:00 AM                                                             Thursday,September 5th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-05,Mbeya,Dodoma,2019-09-03 00:19:13.939044
55,06:00 AM                                                             Friday,September 6th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Friday,0.93,2019-09-06,Mbeya,Dodoma,2019-09-03 00:19:13.939044
56,06:00 AM                                                             Saturday,September 7th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-07,Mbeya,Dodoma,2019-09-03 00:19:13.939044
57,06:00 AM                                                             Sunday,September 8th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Mbeya,Dodoma,2019-09-03 00:19:13.939044
58,06:00 AM                                                             Monday,September 9th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Monday,0.93,2019-09-09,Mbeya,Dodoma,2019-09-03 00:19:13.939044
59,06:00 AM                                                             Tuesday,September 10th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Mbeya,Dodoma,2019-09-03 00:19:13.939044
60,06:00 AM                                                             Wednesday,September 11th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-11,Mbeya,Dodoma,2019-09-03 00:19:13.939044
61,06:00 AM                                                             Thursday,September 12th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-12,Mbeya,Dodoma,2019-09-03 00:19:13.939044
62,06:00 AM                                                             Friday,September 13th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Friday,0.93,2019-09-13,Mbeya,Dodoma,2019-09-03 00:19:13.939044
63,06:00 AM                                                             Saturday,September 14th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-14,Mbeya,Dodoma,2019-09-03 00:19:13.939044
64,06:00 AM                                                             Sunday,September 15th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-15,Mbeya,Dodoma,2019-09-03 00:19:13.939044
70,06:00 AM                                                             Thursday,September 5th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.82,2019-09-05,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
71,07:30 AM                                                             Thursday,September 5th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Thursday,0.82,2019-09-05,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
72,10:30 AM                                                             Thursday,September 5th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Thursday,0.85,2019-09-05,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
73,11:30 AM                                                             Thursday,September 5th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Thursday,0.85,2019-09-05,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
74,03:30 PM                                                             Thursday,September 5th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Thursday,0.84,2019-09-05,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
75,06:00 AM                                                             Friday,September 6th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Friday,0.82,2019-09-06,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
76,07:30 AM                                                             Friday,September 6th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Friday,0.82,2019-09-06,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
77,10:30 AM                                                             Friday,September 6th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Friday,0.84,2019-09-06,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
78,11:30 AM                                                             Friday,September 6th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Friday,0.84,2019-09-06,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
79,03:30 PM                                                             Friday,September 6th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Friday,0.86,2019-09-06,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
80,06:00 AM                                                             Saturday,September 7th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.82,2019-09-07,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
81,07:30 AM                                                             Saturday,September 7th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Saturday,0.82,2019-09-07,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
82,10:30 AM                                                             Saturday,September 7th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Saturday,0.82,2019-09-07,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
83,11:30 AM                                                             Saturday,September 7th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Saturday,0.82,2019-09-07,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
84,03:30 PM                                                             Saturday,September 7th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Saturday,0.84,2019-09-07,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
85,06:00 AM                                                             Sunday,September 8th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
86,07:30 AM                                                             Sunday,September 8th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
87,10:30 AM                                                             Sunday,September 8th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
88,11:30 AM                                                             Sunday,September 8th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
89,03:30 PM                                                             Sunday,September 8th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Sunday,0.84,2019-09-08,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
90,06:00 AM                                                             Monday,September 9th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
91,07:30 AM                                                             Monday,September 9th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
92,10:30 AM                                                             Monday,September 9th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
93,11:30 AM                                                             Monday,September 9th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
94,03:30 PM                                                             Monday,September 9th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Monday,0.84,2019-09-09,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
95,06:00 AM                                                             Tuesday,September 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
96,07:30 AM                                                             Tuesday,September 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
97,10:30 AM                                                             Tuesday,September 10th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
98,11:30 AM                                                             Tuesday,September 10th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
99,03:30 PM                                                             Tuesday,September 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Tuesday,0.84,2019-09-10,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
100,06:00 AM                                                             Wednesday,September 11th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
101,07:30 AM                                                             Wednesday,September 11th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
102,10:30 AM                                                             Wednesday,September 11th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
103,11:30 AM                                                             Wednesday,September 11th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
104,03:30 PM                                                             Wednesday,September 11th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Wednesday,0.84,2019-09-11,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
105,06:00 AM                                                             Thursday,September 12th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
106,07:30 AM                                                             Thursday,September 12th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
107,10:30 AM                                                             Thursday,September 12th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
108,11:30 AM                                                             Thursday,September 12th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
109,03:30 PM                                                             Thursday,September 12th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Thursday,0.84,2019-09-12,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
110,06:00 AM                                                             Friday,September 13th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Friday,0.84,2019-09-13,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
111,07:30 AM                                                             Friday,September 13th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Friday,0.84,2019-09-13,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
112,11:30 AM                                                             Friday,September 13th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Friday,0.82,2019-09-13,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
113,03:30 PM                                                             Friday,September 13th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Friday,0.82,2019-09-13,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
114,06:00 AM                                                             Saturday,September 14th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
115,07:30 AM                                                             Saturday,September 14th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
116,10:30 AM                                                             Saturday,September 14th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
117,11:30 AM                                                             Saturday,September 14th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
118,03:30 PM                                                             Saturday,September 14th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Saturday,0.84,2019-09-14,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
119,06:00 AM                                                             Sunday,September 15th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.82,2019-09-15,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
120,07:30 AM                                                             Sunday,September 15th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Sunday,0.82,2019-09-15,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
121,10:30 AM                                                             Sunday,September 15th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Sunday,0.82,2019-09-15,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
122,11:30 AM                                                             Sunday,September 15th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Sunday,0.82,2019-09-15,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
123,03:30 PM                                                             Sunday,September 15th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Sunday,0.84,2019-09-15,Dar es Salaam,Dodoma,2019-09-03 00:19:13.939044
124,06:00 AM                                                             Wednesday,September 4th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-04,Dodoma,Mbeya,2019-09-03 00:19:13.939044
125,06:00 AM                                                             Thursday,September 5th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-05,Dodoma,Mbeya,2019-09-03 00:19:13.939044
126,06:00 AM                                                             Friday,September 6th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Friday,0.93,2019-09-06,Dodoma,Mbeya,2019-09-03 00:19:13.939044
127,06:00 AM                                                             Saturday,September 7th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-07,Dodoma,Mbeya,2019-09-03 00:19:13.939044
128,06:00 AM                                                             Sunday,September 8th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Dodoma,Mbeya,2019-09-03 00:19:13.939044
129,06:00 AM                                                             Monday,September 9th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Monday,0.93,2019-09-09,Dodoma,Mbeya,2019-09-03 00:19:13.939044
130,06:00 AM                                                             Tuesday,September 10th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Dodoma,Mbeya,2019-09-03 00:19:13.939044
131,06:00 AM                                                             Wednesday,September 11th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-11,Dodoma,Mbeya,2019-09-03 00:19:13.939044
132,06:00 AM                                                             Thursday,September 12th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-12,Dodoma,Mbeya,2019-09-03 00:19:13.939044
133,06:00 AM                                                             Friday,September 13th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Friday,0.93,2019-09-13,Dodoma,Mbeya,2019-09-03 00:19:13.939044
134,06:00 AM                                                             Saturday,September 14th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-14,Dodoma,Mbeya,2019-09-03 00:19:13.939044
135,06:00 AM                                                             Sunday,September 15th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-15,Dodoma,Mbeya,2019-09-03 00:19:13.939044
136,06:00 AM                                                             Wednesday,September 4th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Wednesday,0.83,2019-09-04,Dodoma,Dar es Salaam,2019-09-03 00:19:13.939044
137,07:30 AM                                                             Wednesday,September 4th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Wednesday,0.83,2019-09-04,Dodoma,Dar es Salaam,2019-09-03 00:19:13.939044
138,09:30 AM                                                             Wednesday,September 4th,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Wednesday,0.81,2019-09-04,Dodoma,Dar es Salaam,2019-09-03 00:19:13.939044
139,10:00 AM                                                             Wednesday,September 4th,Dodoma,35000,Dar es Salaam,Luxury Bus,10:00 AM,Wednesday,0.81,2019-09-04,Dodoma,Dar es Salaam,2019-09-03 00:19:13.939044
