,departure,date,destination,fare,origin,type,time,weekday,passengers,search_date,search_destination,search_origin,created_at
26,06:00 AM                                                             Tuesday,September 17th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-17,Dodoma,Moshi,2019-09-06 00:18:05.659942
27,06:00 AM                                                             Wednesday,September 18th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-18,Dodoma,Moshi,2019-09-06 00:18:05.659942
28,06:00 AM                                                             Thursday,September 19th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-19,Dodoma,Moshi,2019-09-06 00:18:05.659942
29,06:00 AM                                                             Friday,September 20th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Friday,0.93,2019-09-20,Dodoma,Moshi,2019-09-06 00:18:05.659942
30,06:00 AM                                                             Saturday,September 21st,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-21,Dodoma,Moshi,2019-09-06 00:18:05.659942
31,06:00 AM                                                             Sunday,September 22nd,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-22,Dodoma,Moshi,2019-09-06 00:18:05.659942
32,06:00 AM                                                             Monday,September 23rd,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Monday,0.89,2019-09-23,Dodoma,Moshi,2019-09-06 00:18:05.659942
33,06:00 AM                                                             Tuesday,September 24th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-24,Dodoma,Moshi,2019-09-06 00:18:05.659942
34,06:00 AM                                                             Wednesday,September 25th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-25,Dodoma,Moshi,2019-09-06 00:18:05.659942
35,06:00 AM                                                             Saturday,September 7th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-07,Rombo,Dodoma,2019-09-06 00:18:05.659942
36,06:00 AM                                                             Sunday,September 8th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Rombo,Dodoma,2019-09-06 00:18:05.659942
37,06:00 AM                                                             Monday,September 9th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Monday,0.95,2019-09-09,Rombo,Dodoma,2019-09-06 00:18:05.659942
38,06:00 AM                                                             Tuesday,September 10th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Rombo,Dodoma,2019-09-06 00:18:05.659942
39,06:00 AM                                                             Wednesday,September 11th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-11,Rombo,Dodoma,2019-09-06 00:18:05.659942
40,06:00 AM                                                             Thursday,September 12th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-12,Rombo,Dodoma,2019-09-06 00:18:05.659942
41,06:00 AM                                                             Friday,September 13th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Friday,0.93,2019-09-13,Rombo,Dodoma,2019-09-06 00:18:05.659942
42,06:00 AM                                                             Saturday,September 14th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-14,Rombo,Dodoma,2019-09-06 00:18:05.659942
43,06:00 AM                                                             Sunday,September 15th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-15,Rombo,Dodoma,2019-09-06 00:18:05.659942
44,06:00 AM                                                             Monday,September 16th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Monday,0.93,2019-09-16,Rombo,Dodoma,2019-09-06 00:18:05.659942
45,06:00 AM                                                             Tuesday,September 17th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-17,Rombo,Dodoma,2019-09-06 00:18:05.659942
46,06:00 AM                                                             Wednesday,September 18th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-18,Rombo,Dodoma,2019-09-06 00:18:05.659942
47,07:50 AM                                                             Saturday,September 7th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Saturday,0.91,2019-09-07,Moshi,Dodoma,2019-09-06 00:18:05.659942
48,07:50 AM                                                             Sunday,September 8th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Sunday,0.89,2019-09-08,Moshi,Dodoma,2019-09-06 00:18:05.659942
49,07:50 AM                                                             Monday,September 9th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Monday,0.91,2019-09-09,Moshi,Dodoma,2019-09-06 00:18:05.659942
50,07:50 AM                                                             Tuesday,September 10th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Tuesday,0.89,2019-09-10,Moshi,Dodoma,2019-09-06 00:18:05.659942
51,07:50 AM                                                             Wednesday,September 11th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Wednesday,0.89,2019-09-11,Moshi,Dodoma,2019-09-06 00:18:05.659942
52,07:50 AM                                                             Thursday,September 12th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Thursday,0.89,2019-09-12,Moshi,Dodoma,2019-09-06 00:18:05.659942
53,07:50 AM                                                             Friday,September 13th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Friday,0.93,2019-09-13,Moshi,Dodoma,2019-09-06 00:18:05.659942
54,07:50 AM                                                             Saturday,September 14th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Saturday,0.89,2019-09-14,Moshi,Dodoma,2019-09-06 00:18:05.659942
55,07:50 AM                                                             Sunday,September 15th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Sunday,0.89,2019-09-15,Moshi,Dodoma,2019-09-06 00:18:05.659942
56,07:50 AM                                                             Monday,September 16th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Monday,0.89,2019-09-16,Moshi,Dodoma,2019-09-06 00:18:05.659942
57,07:50 AM                                                             Tuesday,September 17th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Tuesday,0.89,2019-09-17,Moshi,Dodoma,2019-09-06 00:18:05.659942
58,07:50 AM                                                             Wednesday,September 18th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Wednesday,0.89,2019-09-18,Moshi,Dodoma,2019-09-06 00:18:05.659942
59,07:50 AM                                                             Thursday,September 19th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Thursday,0.89,2019-09-19,Moshi,Dodoma,2019-09-06 00:18:05.659942
60,07:50 AM                                                             Friday,September 20th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Friday,0.89,2019-09-20,Moshi,Dodoma,2019-09-06 00:18:05.659942
61,07:50 AM                                                             Saturday,September 21st,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Saturday,0.89,2019-09-21,Moshi,Dodoma,2019-09-06 00:18:05.659942
62,07:50 AM                                                             Sunday,September 22nd,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Sunday,0.89,2019-09-22,Moshi,Dodoma,2019-09-06 00:18:05.659942
63,07:50 AM                                                             Monday,September 23rd,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Monday,0.89,2019-09-23,Moshi,Dodoma,2019-09-06 00:18:05.659942
64,07:50 AM                                                             Tuesday,September 24th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Tuesday,0.89,2019-09-24,Moshi,Dodoma,2019-09-06 00:18:05.659942
65,07:50 AM                                                             Wednesday,September 25th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Wednesday,0.89,2019-09-25,Moshi,Dodoma,2019-09-06 00:18:05.659942
66,06:00 AM                                                             Saturday,September 7th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.96,2019-09-07,Mbeya,Dodoma,2019-09-06 00:18:05.659942
67,06:00 AM                                                             Sunday,September 8th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Mbeya,Dodoma,2019-09-06 00:18:05.659942
68,06:00 AM                                                             Monday,September 9th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Monday,0.93,2019-09-09,Mbeya,Dodoma,2019-09-06 00:18:05.659942
69,06:00 AM                                                             Tuesday,September 10th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Mbeya,Dodoma,2019-09-06 00:18:05.659942
70,06:00 AM                                                             Wednesday,September 11th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-11,Mbeya,Dodoma,2019-09-06 00:18:05.659942
71,06:00 AM                                                             Thursday,September 12th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-12,Mbeya,Dodoma,2019-09-06 00:18:05.659942
72,06:00 AM                                                             Friday,September 13th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Friday,0.93,2019-09-13,Mbeya,Dodoma,2019-09-06 00:18:05.659942
73,06:00 AM                                                             Saturday,September 14th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-14,Mbeya,Dodoma,2019-09-06 00:18:05.659942
74,06:00 AM                                                             Sunday,September 15th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-15,Mbeya,Dodoma,2019-09-06 00:18:05.659942
75,06:00 AM                                                             Monday,September 16th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Monday,0.93,2019-09-16,Mbeya,Dodoma,2019-09-06 00:18:05.659942
76,06:00 AM                                                             Tuesday,September 17th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-17,Mbeya,Dodoma,2019-09-06 00:18:05.659942
77,06:00 AM                                                             Wednesday,September 18th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-18,Mbeya,Dodoma,2019-09-06 00:18:05.659942
78,06:00 AM                                                             Thursday,September 19th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-19,Mbeya,Dodoma,2019-09-06 00:18:05.659942
79,06:00 AM                                                             Friday,September 20th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Friday,0.93,2019-09-20,Mbeya,Dodoma,2019-09-06 00:18:05.659942
80,06:00 AM                                                             Saturday,September 21st,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-21,Mbeya,Dodoma,2019-09-06 00:18:05.659942
85,06:00 AM                                                             Sunday,September 8th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
86,07:30 AM                                                             Sunday,September 8th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
87,10:30 AM                                                             Sunday,September 8th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
88,11:30 AM                                                             Sunday,September 8th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
89,03:30 PM                                                             Sunday,September 8th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
90,06:00 AM                                                             Monday,September 9th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
91,07:30 AM                                                             Monday,September 9th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
92,10:30 AM                                                             Monday,September 9th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
93,11:30 AM                                                             Monday,September 9th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
94,03:30 PM                                                             Monday,September 9th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Monday,0.84,2019-09-09,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
95,06:00 AM                                                             Tuesday,September 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
96,07:30 AM                                                             Tuesday,September 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
97,10:30 AM                                                             Tuesday,September 10th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Tuesday,0.84,2019-09-10,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
98,11:30 AM                                                             Tuesday,September 10th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Tuesday,0.84,2019-09-10,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
99,03:30 PM                                                             Tuesday,September 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Tuesday,0.84,2019-09-10,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
100,06:00 AM                                                             Wednesday,September 11th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
101,07:30 AM                                                             Wednesday,September 11th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
102,10:30 AM                                                             Wednesday,September 11th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
103,11:30 AM                                                             Wednesday,September 11th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
104,03:30 PM                                                             Wednesday,September 11th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Wednesday,0.84,2019-09-11,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
105,06:00 AM                                                             Thursday,September 12th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
106,07:30 AM                                                             Thursday,September 12th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
107,10:30 AM                                                             Thursday,September 12th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
108,11:30 AM                                                             Thursday,September 12th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
109,03:30 PM                                                             Thursday,September 12th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Thursday,0.84,2019-09-12,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
110,06:00 AM                                                             Friday,September 13th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Friday,0.84,2019-09-13,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
111,07:30 AM                                                             Friday,September 13th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Friday,0.84,2019-09-13,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
112,11:30 AM                                                             Friday,September 13th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Friday,0.82,2019-09-13,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
113,03:30 PM                                                             Friday,September 13th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Friday,0.82,2019-09-13,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
114,06:00 AM                                                             Saturday,September 14th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
115,07:30 AM                                                             Saturday,September 14th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
116,10:30 AM                                                             Saturday,September 14th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
117,11:30 AM                                                             Saturday,September 14th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
118,03:30 PM                                                             Saturday,September 14th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Saturday,0.91,2019-09-14,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
119,06:00 AM                                                             Sunday,September 15th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.82,2019-09-15,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
120,07:30 AM                                                             Sunday,September 15th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Sunday,0.82,2019-09-15,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
121,10:30 AM                                                             Sunday,September 15th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Sunday,0.82,2019-09-15,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
122,11:30 AM                                                             Sunday,September 15th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Sunday,0.82,2019-09-15,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
123,03:30 PM                                                             Sunday,September 15th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Sunday,0.84,2019-09-15,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
124,06:00 AM                                                             Monday,September 16th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Monday,0.82,2019-09-16,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
125,07:30 AM                                                             Monday,September 16th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Monday,0.82,2019-09-16,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
126,10:30 AM                                                             Monday,September 16th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Monday,0.82,2019-09-16,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
127,11:30 AM                                                             Monday,September 16th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Monday,0.82,2019-09-16,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
128,03:30 PM                                                             Monday,September 16th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Monday,0.84,2019-09-16,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
129,06:00 AM                                                             Tuesday,September 17th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.82,2019-09-17,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
130,07:30 AM                                                             Tuesday,September 17th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Tuesday,0.82,2019-09-17,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
131,10:30 AM                                                             Tuesday,September 17th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Tuesday,0.82,2019-09-17,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
132,11:30 AM                                                             Tuesday,September 17th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Tuesday,0.82,2019-09-17,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
133,03:30 PM                                                             Tuesday,September 17th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Tuesday,0.84,2019-09-17,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
134,06:00 AM                                                             Wednesday,September 18th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.82,2019-09-18,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
135,07:30 AM                                                             Wednesday,September 18th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Wednesday,0.82,2019-09-18,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
136,10:30 AM                                                             Wednesday,September 18th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Wednesday,0.82,2019-09-18,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
137,11:30 AM                                                             Wednesday,September 18th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Wednesday,0.82,2019-09-18,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
138,03:30 PM                                                             Wednesday,September 18th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Wednesday,0.88,2019-09-18,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
139,06:00 AM                                                             Thursday,September 19th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.82,2019-09-19,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
140,07:30 AM                                                             Thursday,September 19th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Thursday,0.82,2019-09-19,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
141,10:30 AM                                                             Thursday,September 19th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:30 AM,Thursday,0.82,2019-09-19,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
142,11:30 AM                                                             Thursday,September 19th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Thursday,0.82,2019-09-19,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
143,03:30 PM                                                             Thursday,September 19th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Thursday,0.84,2019-09-19,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
144,06:00 AM                                                             Friday,September 20th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Friday,0.82,2019-09-20,Dar es Salaam,Dodoma,2019-09-06 00:18:05.659942
