,departure,date,destination,fare,origin,type,time,weekday,passengers,search_date,search_destination,search_origin,created_at
38,06:00 AM                                                             Saturday,August 10th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Saturday,0.93,2019-08-10,Dodoma,Mbeya,2019-08-08 00:17:17.890089
39,06:00 AM                                                             Monday,August 12th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Monday,0.93,2019-08-12,Dodoma,Mbeya,2019-08-08 00:17:17.890089
40,06:00 AM                                                             Friday,August 9th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Friday,0.85,2019-08-09,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
41,07:30 AM                                                             Friday,August 9th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Friday,0.85,2019-08-09,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
42,09:30 AM                                                             Friday,August 9th,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Friday,0.82,2019-08-09,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
43,10:00 AM                                                             Friday,August 9th,Dodoma,35000,Dar es Salaam,Luxury Bus,10:00 AM,Friday,0.82,2019-08-09,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
44,06:00 AM                                                             Saturday,August 10th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Saturday,0.84,2019-08-10,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
45,07:30 AM                                                             Saturday,August 10th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Saturday,0.84,2019-08-10,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
46,06:00 AM                                                             Monday,August 12th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Monday,0.85,2019-08-12,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
47,07:30 AM                                                             Monday,August 12th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Monday,0.85,2019-08-12,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
48,09:30 AM                                                             Monday,August 12th,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Monday,0.82,2019-08-12,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
49,10:00 AM                                                             Monday,August 12th,Dodoma,35000,Dar es Salaam,Luxury Bus,10:00 AM,Monday,0.82,2019-08-12,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
50,10:30 AM                                                             Monday,August 12th,Dodoma,37000,Dar es Salaam,Luxury Bus,10:30 AM,Monday,0.97,2019-08-12,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
51,11:30 AM                                                             Monday,August 12th,Dodoma,25000,Dar es Salaam,Luxury Bus,11:30 AM,Monday,0.97,2019-08-12,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
52,02:30 PM                                                             Monday,August 12th,Dodoma,20000,Dar es Salaam,Luxury Bus,02:30 PM,Monday,0.86,2019-08-12,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
53,06:00 AM                                                             Tuesday,August 13th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Tuesday,0.81,2019-08-13,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
54,07:30 AM                                                             Tuesday,August 13th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Tuesday,0.81,2019-08-13,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
55,09:30 AM                                                             Tuesday,August 13th,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Tuesday,0.83,2019-08-13,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
56,10:00 AM                                                             Tuesday,August 13th,Dodoma,35000,Dar es Salaam,Luxury Bus,10:00 AM,Tuesday,0.83,2019-08-13,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
57,06:00 AM                                                             Wednesday,August 14th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Wednesday,0.81,2019-08-14,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
58,07:30 AM                                                             Wednesday,August 14th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Wednesday,0.81,2019-08-14,Dodoma,Dar es Salaam,2019-08-08 00:17:17.890089
