,departure,date,destination,fare,origin,type,time,weekday,passengers,search_date,search_destination,search_origin,created_at
38,10:00 AM                                                             Sunday,August 25th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Sunday,0.84,2019-08-25,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
39,10:30 AM                                                             Sunday,August 25th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Sunday,0.87,2019-08-25,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
40,11:30 AM                                                             Sunday,August 25th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Sunday,0.87,2019-08-25,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
41,03:30 PM                                                             Sunday,August 25th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Sunday,0.84,2019-08-25,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
42,06:00 AM                                                             Monday,August 26th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Monday,0.82,2019-08-26,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
43,07:30 AM                                                             Monday,August 26th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Monday,0.82,2019-08-26,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
44,09:30 AM                                                             Monday,August 26th,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Monday,0.82,2019-08-26,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
45,10:00 AM                                                             Monday,August 26th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Monday,0.82,2019-08-26,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
46,10:30 AM                                                             Monday,August 26th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Monday,0.81,2019-08-26,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
47,11:30 AM                                                             Monday,August 26th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Monday,0.81,2019-08-26,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
48,03:30 PM                                                             Monday,August 26th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Monday,0.84,2019-08-26,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
49,06:00 AM                                                             Tuesday,August 27th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.82,2019-08-27,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
50,07:30 AM                                                             Tuesday,August 27th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Tuesday,0.82,2019-08-27,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
51,09:30 AM                                                             Tuesday,August 27th,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Tuesday,0.87,2019-08-27,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
52,10:00 AM                                                             Tuesday,August 27th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Tuesday,0.87,2019-08-27,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
53,10:30 AM                                                             Tuesday,August 27th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Tuesday,0.81,2019-08-27,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
54,11:30 AM                                                             Tuesday,August 27th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Tuesday,0.81,2019-08-27,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
55,03:30 PM                                                             Tuesday,August 27th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Tuesday,0.84,2019-08-27,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
56,06:00 AM                                                             Wednesday,August 28th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.82,2019-08-28,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
57,07:30 AM                                                             Wednesday,August 28th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Wednesday,0.82,2019-08-28,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
58,09:30 AM                                                             Wednesday,August 28th,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Wednesday,0.82,2019-08-28,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
59,10:00 AM                                                             Wednesday,August 28th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Wednesday,0.82,2019-08-28,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
60,10:30 AM                                                             Wednesday,August 28th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Wednesday,0.81,2019-08-28,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
61,11:30 AM                                                             Wednesday,August 28th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Wednesday,0.81,2019-08-28,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
62,03:30 PM                                                             Wednesday,August 28th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Wednesday,0.86,2019-08-28,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
63,07:30 AM                                                             Thursday,August 29th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Thursday,0.82,2019-08-29,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
64,09:30 AM                                                             Thursday,August 29th,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Thursday,0.82,2019-08-29,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
65,10:00 AM                                                             Thursday,August 29th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Thursday,0.81,2019-08-29,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
66,10:30 AM                                                             Thursday,August 29th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Thursday,0.81,2019-08-29,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
67,11:30 AM                                                             Thursday,August 29th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Thursday,0.84,2019-08-29,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
68,03:30 PM                                                             Thursday,August 29th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Thursday,0.84,2019-08-29,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
69,06:00 AM                                                             Friday,August 30th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Friday,0.82,2019-08-30,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
70,07:30 AM                                                             Friday,August 30th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Friday,0.82,2019-08-30,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
71,09:30 AM                                                             Friday,August 30th,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Friday,0.84,2019-08-30,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
72,10:00 AM                                                             Friday,August 30th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Friday,0.84,2019-08-30,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
73,10:30 AM                                                             Friday,August 30th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Friday,0.81,2019-08-30,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
74,11:30 AM                                                             Friday,August 30th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Friday,0.81,2019-08-30,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
75,03:30 PM                                                             Friday,August 30th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Friday,0.84,2019-08-30,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
76,07:30 AM                                                             Saturday,August 31st,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Saturday,0.82,2019-08-31,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
77,09:30 AM                                                             Saturday,August 31st,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Saturday,0.82,2019-08-31,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
78,10:00 AM                                                             Saturday,August 31st,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Saturday,0.81,2019-08-31,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
79,10:30 AM                                                             Saturday,August 31st,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Saturday,0.81,2019-08-31,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
80,11:30 AM                                                             Saturday,August 31st,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Saturday,0.84,2019-08-31,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
81,03:30 PM                                                             Saturday,August 31st,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Saturday,0.84,2019-08-31,Dar es Salaam,Dodoma,2019-08-23 00:17:58.227015
82,06:00 AM                                                             Saturday,August 24th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Saturday,0.98,2019-08-24,Dodoma,Mbeya,2019-08-23 00:17:58.227015
83,06:00 AM                                                             Sunday,August 25th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Sunday,0.93,2019-08-25,Dodoma,Mbeya,2019-08-23 00:17:58.227015
84,06:00 AM                                                             Monday,August 26th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Monday,0.93,2019-08-26,Dodoma,Mbeya,2019-08-23 00:17:58.227015
85,06:00 AM                                                             Saturday,August 24th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Saturday,0.82,2019-08-24,Dodoma,Dar es Salaam,2019-08-23 00:17:58.227015
86,07:30 AM                                                             Saturday,August 24th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Saturday,0.82,2019-08-24,Dodoma,Dar es Salaam,2019-08-23 00:17:58.227015
87,09:30 AM                                                             Saturday,August 24th,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Saturday,0.83,2019-08-24,Dodoma,Dar es Salaam,2019-08-23 00:17:58.227015
88,10:00 AM                                                             Saturday,August 24th,Dodoma,35000,Dar es Salaam,Luxury Bus,10:00 AM,Saturday,0.83,2019-08-24,Dodoma,Dar es Salaam,2019-08-23 00:17:58.227015
89,06:00 AM                                                             Sunday,August 25th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Sunday,0.89,2019-08-25,Dodoma,Dar es Salaam,2019-08-23 00:17:58.227015
90,07:30 AM                                                             Sunday,August 25th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Sunday,0.89,2019-08-25,Dodoma,Dar es Salaam,2019-08-23 00:17:58.227015
