,departure,date,destination,fare,origin,type,time,weekday,passengers,search_date,search_destination,search_origin,created_at
36,10:00 AM                                                             Thursday,August 29th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Thursday,0.81,2019-08-29,Dar es Salaam,Dodoma,2019-08-26 00:18:08.440208
37,10:30 AM                                                             Thursday,August 29th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Thursday,0.81,2019-08-29,Dar es Salaam,Dodoma,2019-08-26 00:18:08.440208
38,11:30 AM                                                             Thursday,August 29th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Thursday,0.84,2019-08-29,Dar es Salaam,Dodoma,2019-08-26 00:18:08.440208
39,03:30 PM                                                             Thursday,August 29th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Thursday,0.84,2019-08-29,Dar es Salaam,Dodoma,2019-08-26 00:18:08.440208
40,06:00 AM                                                             Friday,August 30th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Friday,0.82,2019-08-30,Dar es Salaam,Dodoma,2019-08-26 00:18:08.440208
41,07:30 AM                                                             Friday,August 30th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Friday,0.82,2019-08-30,Dar es Salaam,Dodoma,2019-08-26 00:18:08.440208
42,09:30 AM                                                             Friday,August 30th,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Friday,0.87,2019-08-30,Dar es Salaam,Dodoma,2019-08-26 00:18:08.440208
43,10:00 AM                                                             Friday,August 30th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Friday,0.87,2019-08-30,Dar es Salaam,Dodoma,2019-08-26 00:18:08.440208
44,10:30 AM                                                             Friday,August 30th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Friday,0.81,2019-08-30,Dar es Salaam,Dodoma,2019-08-26 00:18:08.440208
45,11:30 AM                                                             Friday,August 30th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Friday,0.81,2019-08-30,Dar es Salaam,Dodoma,2019-08-26 00:18:08.440208
46,03:30 PM                                                             Friday,August 30th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Friday,0.84,2019-08-30,Dar es Salaam,Dodoma,2019-08-26 00:18:08.440208
47,07:30 AM                                                             Saturday,August 31st,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Saturday,0.84,2019-08-31,Dar es Salaam,Dodoma,2019-08-26 00:18:08.440208
48,09:30 AM                                                             Saturday,August 31st,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Saturday,0.84,2019-08-31,Dar es Salaam,Dodoma,2019-08-26 00:18:08.440208
49,10:00 AM                                                             Saturday,August 31st,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Saturday,0.81,2019-08-31,Dar es Salaam,Dodoma,2019-08-26 00:18:08.440208
50,10:30 AM                                                             Saturday,August 31st,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Saturday,0.81,2019-08-31,Dar es Salaam,Dodoma,2019-08-26 00:18:08.440208
51,11:30 AM                                                             Saturday,August 31st,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Saturday,0.84,2019-08-31,Dar es Salaam,Dodoma,2019-08-26 00:18:08.440208
52,03:30 PM                                                             Saturday,August 31st,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Saturday,0.84,2019-08-31,Dar es Salaam,Dodoma,2019-08-26 00:18:08.440208
53,06:00 AM                                                             Tuesday,August 27th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Tuesday,0.93,2019-08-27,Dodoma,Mbeya,2019-08-26 00:18:08.440208
54,06:00 AM                                                             Tuesday,August 27th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Tuesday,0.91,2019-08-27,Dodoma,Dar es Salaam,2019-08-26 00:18:08.440208
55,07:30 AM                                                             Tuesday,August 27th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Tuesday,0.91,2019-08-27,Dodoma,Dar es Salaam,2019-08-26 00:18:08.440208
56,09:30 AM                                                             Tuesday,August 27th,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Tuesday,0.81,2019-08-27,Dodoma,Dar es Salaam,2019-08-26 00:18:08.440208
57,10:00 AM                                                             Tuesday,August 27th,Dodoma,35000,Dar es Salaam,Luxury Bus,10:00 AM,Tuesday,0.81,2019-08-27,Dodoma,Dar es Salaam,2019-08-26 00:18:08.440208
58,06:00 AM                                                             Wednesday,August 28th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Wednesday,0.85,2019-08-28,Dodoma,Dar es Salaam,2019-08-26 00:18:08.440208
59,07:30 AM                                                             Wednesday,August 28th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Wednesday,0.85,2019-08-28,Dodoma,Dar es Salaam,2019-08-26 00:18:08.440208
