,departure,date,destination,fare,origin,type,time,weekday,passengers,search_date,search_destination,search_origin,created_at
34,06:00 AM                                                             Friday,August 30th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Friday,0.82,2019-08-30,Dar es Salaam,Dodoma,2019-08-27 00:17:55.141755
35,07:30 AM                                                             Friday,August 30th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Friday,0.82,2019-08-30,Dar es Salaam,Dodoma,2019-08-27 00:17:55.141755
36,09:30 AM                                                             Friday,August 30th,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Friday,0.87,2019-08-30,Dar es Salaam,Dodoma,2019-08-27 00:17:55.141755
37,10:00 AM                                                             Friday,August 30th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Friday,0.87,2019-08-30,Dar es Salaam,Dodoma,2019-08-27 00:17:55.141755
38,10:30 AM                                                             Friday,August 30th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Friday,0.81,2019-08-30,Dar es Salaam,Dodoma,2019-08-27 00:17:55.141755
39,11:30 AM                                                             Friday,August 30th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Friday,0.81,2019-08-30,Dar es Salaam,Dodoma,2019-08-27 00:17:55.141755
40,03:30 PM                                                             Friday,August 30th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Friday,0.84,2019-08-30,Dar es Salaam,Dodoma,2019-08-27 00:17:55.141755
41,07:30 AM                                                             Saturday,August 31st,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Saturday,0.84,2019-08-31,Dar es Salaam,Dodoma,2019-08-27 00:17:55.141755
42,09:30 AM                                                             Saturday,August 31st,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Saturday,0.84,2019-08-31,Dar es Salaam,Dodoma,2019-08-27 00:17:55.141755
43,10:00 AM                                                             Saturday,August 31st,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Saturday,0.81,2019-08-31,Dar es Salaam,Dodoma,2019-08-27 00:17:55.141755
44,10:30 AM                                                             Saturday,August 31st,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Saturday,0.81,2019-08-31,Dar es Salaam,Dodoma,2019-08-27 00:17:55.141755
45,11:30 AM                                                             Saturday,August 31st,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Saturday,0.84,2019-08-31,Dar es Salaam,Dodoma,2019-08-27 00:17:55.141755
46,03:30 PM                                                             Saturday,August 31st,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Saturday,0.84,2019-08-31,Dar es Salaam,Dodoma,2019-08-27 00:17:55.141755
47,06:00 AM                                                             Thursday,August 29th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Thursday,0.93,2019-08-29,Dodoma,Mbeya,2019-08-27 00:17:55.141755
48,06:00 AM                                                             Friday,August 30th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Friday,0.93,2019-08-30,Dodoma,Mbeya,2019-08-27 00:17:55.141755
49,06:00 AM                                                             Wednesday,August 28th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Wednesday,0.85,2019-08-28,Dodoma,Dar es Salaam,2019-08-27 00:17:55.141755
50,07:30 AM                                                             Wednesday,August 28th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Wednesday,0.85,2019-08-28,Dodoma,Dar es Salaam,2019-08-27 00:17:55.141755
51,09:30 AM                                                             Wednesday,August 28th,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Wednesday,0.82,2019-08-28,Dodoma,Dar es Salaam,2019-08-27 00:17:55.141755
52,10:00 AM                                                             Wednesday,August 28th,Dodoma,35000,Dar es Salaam,Luxury Bus,10:00 AM,Wednesday,0.82,2019-08-28,Dodoma,Dar es Salaam,2019-08-27 00:17:55.141755
