,departure,date,destination,fare,origin,type,time,weekday,passengers,search_date,search_destination,search_origin,created_at
12,06:00 AM                                                             Friday,August 30th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Friday,0.93,2019-08-30,Dodoma,Moshi,2019-08-24 00:18:01.057080
13,06:00 AM                                                             Saturday,August 31st,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Saturday,0.93,2019-08-31,Dodoma,Moshi,2019-08-24 00:18:01.057080
14,06:00 AM                                                             Sunday,August 25th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-08-25,Rombo,Dodoma,2019-08-24 00:18:01.057080
15,06:00 AM                                                             Monday,August 26th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Monday,0.93,2019-08-26,Rombo,Dodoma,2019-08-24 00:18:01.057080
16,06:00 AM                                                             Tuesday,August 27th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-08-27,Rombo,Dodoma,2019-08-24 00:18:01.057080
17,07:50 AM                                                             Sunday,August 25th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Sunday,0.91,2019-08-25,Moshi,Dodoma,2019-08-24 00:18:01.057080
18,07:50 AM                                                             Monday,August 26th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Monday,0.93,2019-08-26,Moshi,Dodoma,2019-08-24 00:18:01.057080
19,07:50 AM                                                             Tuesday,August 27th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Tuesday,0.89,2019-08-27,Moshi,Dodoma,2019-08-24 00:18:01.057080
20,07:50 AM                                                             Wednesday,August 28th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Wednesday,0.89,2019-08-28,Moshi,Dodoma,2019-08-24 00:18:01.057080
21,07:50 AM                                                             Thursday,August 29th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Thursday,0.89,2019-08-29,Moshi,Dodoma,2019-08-24 00:18:01.057080
22,06:00 AM                                                             Sunday,August 25th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-08-25,Mbeya,Dodoma,2019-08-24 00:18:01.057080
23,06:00 AM                                                             Monday,August 26th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Monday,0.93,2019-08-26,Mbeya,Dodoma,2019-08-24 00:18:01.057080
31,06:00 AM                                                             Monday,August 26th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Monday,0.84,2019-08-26,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
32,07:30 AM                                                             Monday,August 26th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Monday,0.84,2019-08-26,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
33,09:30 AM                                                             Monday,August 26th,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Monday,0.82,2019-08-26,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
34,10:00 AM                                                             Monday,August 26th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Monday,0.82,2019-08-26,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
35,10:30 AM                                                             Monday,August 26th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Monday,0.81,2019-08-26,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
36,11:30 AM                                                             Monday,August 26th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Monday,0.81,2019-08-26,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
37,03:30 PM                                                             Monday,August 26th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Monday,0.84,2019-08-26,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
38,06:00 AM                                                             Tuesday,August 27th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.82,2019-08-27,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
39,07:30 AM                                                             Tuesday,August 27th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Tuesday,0.82,2019-08-27,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
40,09:30 AM                                                             Tuesday,August 27th,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Tuesday,0.87,2019-08-27,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
41,10:00 AM                                                             Tuesday,August 27th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Tuesday,0.87,2019-08-27,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
42,10:30 AM                                                             Tuesday,August 27th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Tuesday,0.85,2019-08-27,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
43,11:30 AM                                                             Tuesday,August 27th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Tuesday,0.85,2019-08-27,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
44,03:30 PM                                                             Tuesday,August 27th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Tuesday,0.84,2019-08-27,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
45,06:00 AM                                                             Wednesday,August 28th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.82,2019-08-28,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
46,07:30 AM                                                             Wednesday,August 28th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Wednesday,0.82,2019-08-28,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
47,09:30 AM                                                             Wednesday,August 28th,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Wednesday,0.82,2019-08-28,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
48,10:00 AM                                                             Wednesday,August 28th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Wednesday,0.82,2019-08-28,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
49,10:30 AM                                                             Wednesday,August 28th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Wednesday,0.81,2019-08-28,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
50,11:30 AM                                                             Wednesday,August 28th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Wednesday,0.81,2019-08-28,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
51,03:30 PM                                                             Wednesday,August 28th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Wednesday,0.86,2019-08-28,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
52,07:30 AM                                                             Thursday,August 29th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Thursday,0.82,2019-08-29,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
53,09:30 AM                                                             Thursday,August 29th,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Thursday,0.82,2019-08-29,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
54,10:00 AM                                                             Thursday,August 29th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Thursday,0.81,2019-08-29,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
55,10:30 AM                                                             Thursday,August 29th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Thursday,0.81,2019-08-29,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
56,11:30 AM                                                             Thursday,August 29th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Thursday,0.84,2019-08-29,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
57,03:30 PM                                                             Thursday,August 29th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Thursday,0.84,2019-08-29,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
58,06:00 AM                                                             Friday,August 30th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Friday,0.82,2019-08-30,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
59,07:30 AM                                                             Friday,August 30th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Friday,0.82,2019-08-30,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
60,09:30 AM                                                             Friday,August 30th,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Friday,0.84,2019-08-30,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
61,10:00 AM                                                             Friday,August 30th,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Friday,0.84,2019-08-30,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
62,10:30 AM                                                             Friday,August 30th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Friday,0.81,2019-08-30,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
63,11:30 AM                                                             Friday,August 30th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Friday,0.81,2019-08-30,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
64,03:30 PM                                                             Friday,August 30th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Friday,0.84,2019-08-30,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
65,07:30 AM                                                             Saturday,August 31st,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Saturday,0.84,2019-08-31,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
66,09:30 AM                                                             Saturday,August 31st,Dar es Salaam,25000,Dodoma,Luxury Bus,09:30 AM,Saturday,0.84,2019-08-31,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
67,10:00 AM                                                             Saturday,August 31st,Dar es Salaam,35000,Dodoma,Luxury Bus,10:00 AM,Saturday,0.81,2019-08-31,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
68,10:30 AM                                                             Saturday,August 31st,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Saturday,0.81,2019-08-31,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
69,11:30 AM                                                             Saturday,August 31st,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Saturday,0.84,2019-08-31,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
70,03:30 PM                                                             Saturday,August 31st,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Saturday,0.84,2019-08-31,Dar es Salaam,Dodoma,2019-08-24 00:18:01.057080
71,06:00 AM                                                             Sunday,August 25th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Sunday,0.93,2019-08-25,Dodoma,Mbeya,2019-08-24 00:18:01.057080
72,06:00 AM                                                             Monday,August 26th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Monday,0.93,2019-08-26,Dodoma,Mbeya,2019-08-24 00:18:01.057080
73,06:00 AM                                                             Tuesday,August 27th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Tuesday,0.93,2019-08-27,Dodoma,Mbeya,2019-08-24 00:18:01.057080
74,06:00 AM                                                             Sunday,August 25th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Sunday,0.85,2019-08-25,Dodoma,Dar es Salaam,2019-08-24 00:18:01.057080
75,07:30 AM                                                             Sunday,August 25th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Sunday,0.85,2019-08-25,Dodoma,Dar es Salaam,2019-08-24 00:18:01.057080
76,09:30 AM                                                             Sunday,August 25th,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Sunday,0.91,2019-08-25,Dodoma,Dar es Salaam,2019-08-24 00:18:01.057080
77,10:00 AM                                                             Sunday,August 25th,Dodoma,35000,Dar es Salaam,Luxury Bus,10:00 AM,Sunday,0.91,2019-08-25,Dodoma,Dar es Salaam,2019-08-24 00:18:01.057080
78,10:30 AM                                                             Sunday,August 25th,Dodoma,37000,Dar es Salaam,Luxury Bus,10:30 AM,Sunday,0.85,2019-08-25,Dodoma,Dar es Salaam,2019-08-24 00:18:01.057080
79,11:30 AM                                                             Sunday,August 25th,Dodoma,25000,Dar es Salaam,Luxury Bus,11:30 AM,Sunday,0.85,2019-08-25,Dodoma,Dar es Salaam,2019-08-24 00:18:01.057080
80,06:00 AM                                                             Monday,August 26th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Monday,0.81,2019-08-26,Dodoma,Dar es Salaam,2019-08-24 00:18:01.057080
81,07:30 AM                                                             Monday,August 26th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Monday,0.81,2019-08-26,Dodoma,Dar es Salaam,2019-08-24 00:18:01.057080
82,06:00 AM                                                             Tuesday,August 27th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Tuesday,0.81,2019-08-27,Dodoma,Dar es Salaam,2019-08-24 00:18:01.057080
83,07:30 AM                                                             Tuesday,August 27th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Tuesday,0.81,2019-08-27,Dodoma,Dar es Salaam,2019-08-24 00:18:01.057080
84,06:00 AM                                                             Wednesday,August 28th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Wednesday,0.85,2019-08-28,Dodoma,Dar es Salaam,2019-08-24 00:18:01.057080
85,07:30 AM                                                             Wednesday,August 28th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Wednesday,0.85,2019-08-28,Dodoma,Dar es Salaam,2019-08-24 00:18:01.057080
