,departure,date,destination,fare,origin,type,time,weekday,passengers,search_date,search_destination,search_origin,created_at
19,06:00 AM                                                             Sunday,September 8th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Dodoma,Moshi,2019-09-01 00:17:49.611803
20,06:00 AM                                                             Monday,September 9th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Monday,0.93,2019-09-09,Dodoma,Moshi,2019-09-01 00:17:49.611803
21,06:00 AM                                                             Tuesday,September 10th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Dodoma,Moshi,2019-09-01 00:17:49.611803
22,06:00 AM                                                             Monday,September 2nd,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Monday,0.93,2019-09-02,Rombo,Dodoma,2019-09-01 00:17:49.611803
23,06:00 AM                                                             Tuesday,September 3rd,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-03,Rombo,Dodoma,2019-09-01 00:17:49.611803
24,06:00 AM                                                             Wednesday,September 4th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-04,Rombo,Dodoma,2019-09-01 00:17:49.611803
25,06:00 AM                                                             Thursday,September 5th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-05,Rombo,Dodoma,2019-09-01 00:17:49.611803
26,06:00 AM                                                             Friday,September 6th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Friday,0.93,2019-09-06,Rombo,Dodoma,2019-09-01 00:17:49.611803
27,06:00 AM                                                             Saturday,September 7th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-07,Rombo,Dodoma,2019-09-01 00:17:49.611803
28,06:00 AM                                                             Sunday,September 8th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Rombo,Dodoma,2019-09-01 00:17:49.611803
29,06:00 AM                                                             Monday,September 9th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Monday,0.93,2019-09-09,Rombo,Dodoma,2019-09-01 00:17:49.611803
30,06:00 AM                                                             Tuesday,September 10th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Rombo,Dodoma,2019-09-01 00:17:49.611803
31,07:50 AM                                                             Monday,September 2nd,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Monday,0.95,2019-09-02,Moshi,Dodoma,2019-09-01 00:17:49.611803
32,07:50 AM                                                             Tuesday,September 3rd,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Tuesday,0.89,2019-09-03,Moshi,Dodoma,2019-09-01 00:17:49.611803
33,07:50 AM                                                             Wednesday,September 4th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Wednesday,0.91,2019-09-04,Moshi,Dodoma,2019-09-01 00:17:49.611803
34,07:50 AM                                                             Thursday,September 5th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Thursday,0.89,2019-09-05,Moshi,Dodoma,2019-09-01 00:17:49.611803
35,07:50 AM                                                             Friday,September 6th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Friday,0.89,2019-09-06,Moshi,Dodoma,2019-09-01 00:17:49.611803
36,07:50 AM                                                             Saturday,September 7th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Saturday,0.89,2019-09-07,Moshi,Dodoma,2019-09-01 00:17:49.611803
37,07:50 AM                                                             Sunday,September 8th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Sunday,0.89,2019-09-08,Moshi,Dodoma,2019-09-01 00:17:49.611803
38,07:50 AM                                                             Monday,September 9th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Monday,0.89,2019-09-09,Moshi,Dodoma,2019-09-01 00:17:49.611803
39,07:50 AM                                                             Tuesday,September 10th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Tuesday,0.89,2019-09-10,Moshi,Dodoma,2019-09-01 00:17:49.611803
40,06:00 AM                                                             Monday,September 2nd,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Monday,0.96,2019-09-02,Mbeya,Dodoma,2019-09-01 00:17:49.611803
41,06:00 AM                                                             Tuesday,September 3rd,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-03,Mbeya,Dodoma,2019-09-01 00:17:49.611803
42,06:00 AM                                                             Wednesday,September 4th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-04,Mbeya,Dodoma,2019-09-01 00:17:49.611803
43,06:00 AM                                                             Thursday,September 5th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-05,Mbeya,Dodoma,2019-09-01 00:17:49.611803
44,06:00 AM                                                             Friday,September 6th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Friday,0.93,2019-09-06,Mbeya,Dodoma,2019-09-01 00:17:49.611803
45,06:00 AM                                                             Saturday,September 7th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-07,Mbeya,Dodoma,2019-09-01 00:17:49.611803
46,06:00 AM                                                             Sunday,September 8th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Mbeya,Dodoma,2019-09-01 00:17:49.611803
47,06:00 AM                                                             Monday,September 9th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Monday,0.93,2019-09-09,Mbeya,Dodoma,2019-09-01 00:17:49.611803
48,06:00 AM                                                             Tuesday,September 10th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Mbeya,Dodoma,2019-09-01 00:17:49.611803
54,06:00 AM                                                             Tuesday,September 3rd,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.86,2019-09-03,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
55,07:30 AM                                                             Tuesday,September 3rd,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Tuesday,0.86,2019-09-03,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
56,10:30 AM                                                             Tuesday,September 3rd,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Tuesday,0.85,2019-09-03,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
57,11:30 AM                                                             Tuesday,September 3rd,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Tuesday,0.85,2019-09-03,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
58,03:30 PM                                                             Tuesday,September 3rd,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Tuesday,0.84,2019-09-03,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
59,06:00 AM                                                             Wednesday,September 4th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.82,2019-09-04,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
60,07:30 AM                                                             Wednesday,September 4th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Wednesday,0.82,2019-09-04,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
61,10:30 AM                                                             Wednesday,September 4th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Wednesday,0.82,2019-09-04,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
62,11:30 AM                                                             Wednesday,September 4th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Wednesday,0.82,2019-09-04,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
63,03:30 PM                                                             Wednesday,September 4th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Wednesday,0.84,2019-09-04,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
64,06:00 AM                                                             Thursday,September 5th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.82,2019-09-05,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
65,07:30 AM                                                             Thursday,September 5th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Thursday,0.82,2019-09-05,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
66,10:30 AM                                                             Thursday,September 5th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Thursday,0.82,2019-09-05,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
67,11:30 AM                                                             Thursday,September 5th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Thursday,0.82,2019-09-05,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
68,03:30 PM                                                             Thursday,September 5th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Thursday,0.84,2019-09-05,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
69,06:00 AM                                                             Friday,September 6th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Friday,0.82,2019-09-06,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
70,07:30 AM                                                             Friday,September 6th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Friday,0.82,2019-09-06,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
71,10:30 AM                                                             Friday,September 6th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Friday,0.84,2019-09-06,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
72,11:30 AM                                                             Friday,September 6th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Friday,0.84,2019-09-06,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
73,03:30 PM                                                             Friday,September 6th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Friday,0.84,2019-09-06,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
74,06:00 AM                                                             Saturday,September 7th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.82,2019-09-07,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
75,07:30 AM                                                             Saturday,September 7th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Saturday,0.82,2019-09-07,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
76,10:30 AM                                                             Saturday,September 7th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Saturday,0.82,2019-09-07,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
77,11:30 AM                                                             Saturday,September 7th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Saturday,0.82,2019-09-07,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
78,03:30 PM                                                             Saturday,September 7th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Saturday,0.84,2019-09-07,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
79,06:00 AM                                                             Sunday,September 8th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
80,07:30 AM                                                             Sunday,September 8th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
81,10:30 AM                                                             Sunday,September 8th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
82,11:30 AM                                                             Sunday,September 8th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
83,03:30 PM                                                             Sunday,September 8th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Sunday,0.84,2019-09-08,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
84,06:00 AM                                                             Monday,September 9th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
85,07:30 AM                                                             Monday,September 9th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
86,10:30 AM                                                             Monday,September 9th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
87,11:30 AM                                                             Monday,September 9th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
88,03:30 PM                                                             Monday,September 9th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Monday,0.84,2019-09-09,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
89,06:00 AM                                                             Tuesday,September 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
90,07:30 AM                                                             Tuesday,September 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
91,10:30 AM                                                             Tuesday,September 10th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
92,11:30 AM                                                             Tuesday,September 10th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
93,03:30 PM                                                             Tuesday,September 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Tuesday,0.84,2019-09-10,Dar es Salaam,Dodoma,2019-09-01 00:17:49.611803
94,06:00 AM                                                             Monday,September 2nd,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Monday,0.93,2019-09-02,Dodoma,Mbeya,2019-09-01 00:17:49.611803
95,06:00 AM                                                             Tuesday,September 3rd,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-03,Dodoma,Mbeya,2019-09-01 00:17:49.611803
96,06:00 AM                                                             Wednesday,September 4th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-04,Dodoma,Mbeya,2019-09-01 00:17:49.611803
97,06:00 AM                                                             Thursday,September 5th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-05,Dodoma,Mbeya,2019-09-01 00:17:49.611803
98,06:00 AM                                                             Friday,September 6th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Friday,0.93,2019-09-06,Dodoma,Mbeya,2019-09-01 00:17:49.611803
99,06:00 AM                                                             Saturday,September 7th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-07,Dodoma,Mbeya,2019-09-01 00:17:49.611803
100,06:00 AM                                                             Sunday,September 8th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Dodoma,Mbeya,2019-09-01 00:17:49.611803
101,06:00 AM                                                             Monday,September 9th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Monday,0.93,2019-09-09,Dodoma,Mbeya,2019-09-01 00:17:49.611803
102,06:00 AM                                                             Tuesday,September 10th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Dodoma,Mbeya,2019-09-01 00:17:49.611803
103,06:00 AM                                                             Monday,September 2nd,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Monday,0.82,2019-09-02,Dodoma,Dar es Salaam,2019-09-01 00:17:49.611803
104,07:30 AM                                                             Monday,September 2nd,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Monday,0.82,2019-09-02,Dodoma,Dar es Salaam,2019-09-01 00:17:49.611803
105,09:30 AM                                                             Monday,September 2nd,Dodoma,25000,Dar es Salaam,Luxury Bus,09:30 AM,Monday,0.84,2019-09-02,Dodoma,Dar es Salaam,2019-09-01 00:17:49.611803
106,10:00 AM                                                             Monday,September 2nd,Dodoma,35000,Dar es Salaam,Luxury Bus,10:00 AM,Monday,0.84,2019-09-02,Dodoma,Dar es Salaam,2019-09-01 00:17:49.611803
107,10:30 AM                                                             Monday,September 2nd,Dodoma,37000,Dar es Salaam,Luxury Bus,10:30 AM,Monday,0.83,2019-09-02,Dodoma,Dar es Salaam,2019-09-01 00:17:49.611803
108,11:30 AM                                                             Monday,September 2nd,Dodoma,25000,Dar es Salaam,Luxury Bus,11:30 AM,Monday,0.83,2019-09-02,Dodoma,Dar es Salaam,2019-09-01 00:17:49.611803
109,02:30 PM                                                             Monday,September 2nd,Dodoma,20000,Dar es Salaam,Luxury Bus,02:30 PM,Monday,0.97,2019-09-02,Dodoma,Dar es Salaam,2019-09-01 00:17:49.611803
110,06:00 AM                                                             Tuesday,September 3rd,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Tuesday,0.85,2019-09-03,Dodoma,Dar es Salaam,2019-09-01 00:17:49.611803
111,07:30 AM                                                             Tuesday,September 3rd,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Tuesday,0.85,2019-09-03,Dodoma,Dar es Salaam,2019-09-01 00:17:49.611803
