,available boarding points,departure time,travel date,bus_co,created_at,destination,origin,price,search_date,search_destination,search_origin,seats_remaining
0,Jkia @ Paul's Cafe,08:15 AM,"Sun,Aug 18,2019",East African Shuttles,2019-08-17 00:46:01.287451,Arusha,Nairobi,2500,2019-08-18,Arusha,Nairobi,22.0
1,Jkia @ Paul's Cafe,02:00 PM,"Sun,Aug 18,2019",East African Shuttles,2019-08-17 00:46:01.287481,Arusha,Nairobi,2500,2019-08-18,Arusha,Nairobi,22.0
2,SIRARE,08:00 AM,"Mon,Aug 19,2019",EasyCoach,2019-08-17 00:46:07.291512,Awendo,Sirare,1000,2019-08-19,Awendo,Sirare,26.0
3,SIRARE,07:30 PM,"Mon,Aug 19,2019",EasyCoach,2019-08-17 00:46:07.291531,Awendo,Sirare,1000,2019-08-19,Awendo,Sirare,32.0
4,SIRARE,08:00 AM,"Tue,Aug 20,2019",EasyCoach,2019-08-17 00:46:10.073045,Awendo,Sirare,1000,2019-08-20,Awendo,Sirare,30.0
5,SIRARE,07:30 PM,"Tue,Aug 20,2019",EasyCoach,2019-08-17 00:46:10.073071,Awendo,Sirare,1000,2019-08-20,Awendo,Sirare,32.0
6,SIRARE,08:00 AM,"Wed,Aug 21,2019",EasyCoach,2019-08-17 00:46:12.861266,Awendo,Sirare,1000,2019-08-21,Awendo,Sirare,32.0
7,SIRARE,07:30 PM,"Wed,Aug 21,2019",EasyCoach,2019-08-17 00:46:12.861286,Awendo,Sirare,1000,2019-08-21,Awendo,Sirare,31.0
8,SIRARE,08:00 AM,"Thu,Aug 22,2019",EasyCoach,2019-08-17 00:46:15.801455,Awendo,Sirare,1000,2019-08-22,Awendo,Sirare,32.0
9,SIRARE,07:30 PM,"Thu,Aug 22,2019",EasyCoach,2019-08-17 00:46:15.801486,Awendo,Sirare,1000,2019-08-22,Awendo,Sirare,31.0
10,SIRARE,08:00 AM,"Sat,Aug 24,2019",EasyCoach,2019-08-17 00:46:21.550276,Awendo,Sirare,1000,2019-08-24,Awendo,Sirare,32.0
11,SIRARE,07:30 PM,"Sat,Aug 24,2019",EasyCoach,2019-08-17 00:46:21.550301,Awendo,Sirare,1000,2019-08-24,Awendo,Sirare,32.0
12,SIRARE,08:00 AM,"Mon,Aug 26,2019",EasyCoach,2019-08-17 00:46:27.290084,Awendo,Sirare,1000,2019-08-26,Awendo,Sirare,32.0
13,SIRARE,07:30 PM,"Mon,Aug 26,2019",EasyCoach,2019-08-17 00:46:27.290105,Awendo,Sirare,1000,2019-08-26,Awendo,Sirare,32.0
14,SIRARE,08:00 AM,"Tue,Aug 27,2019",EasyCoach,2019-08-17 00:46:30.267868,Awendo,Sirare,1000,2019-08-27,Awendo,Sirare,32.0
15,SIRARE,07:30 PM,"Tue,Aug 27,2019",EasyCoach,2019-08-17 00:46:30.267899,Awendo,Sirare,1000,2019-08-27,Awendo,Sirare,32.0
16,SIRARE,08:00 AM,"Wed,Aug 28,2019",EasyCoach,2019-08-17 00:46:33.158663,Awendo,Sirare,1000,2019-08-28,Awendo,Sirare,32.0
17,SIRARE,07:30 PM,"Wed,Aug 28,2019",EasyCoach,2019-08-17 00:46:33.158691,Awendo,Sirare,1000,2019-08-28,Awendo,Sirare,32.0
18,SIRARE,08:00 AM,"Thu,Aug 29,2019",EasyCoach,2019-08-17 00:46:36.129801,Awendo,Sirare,1000,2019-08-29,Awendo,Sirare,31.0
19,SIRARE,07:30 PM,"Thu,Aug 29,2019",EasyCoach,2019-08-17 00:46:36.129829,Awendo,Sirare,1000,2019-08-29,Awendo,Sirare,32.0
20,SIRARE,08:00 AM,"Sat,Aug 31,2019",EasyCoach,2019-08-17 00:46:41.774971,Awendo,Sirare,1000,2019-08-31,Awendo,Sirare,32.0
21,SIRARE,07:30 PM,"Sat,Aug 31,2019",EasyCoach,2019-08-17 00:46:41.774997,Awendo,Sirare,1000,2019-08-31,Awendo,Sirare,32.0
22,Amagoro,07:10 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 00:46:43.665330,Nakuru,Kimaiti,700,2019-08-18,Nakuru,Kimaiti,66.0
23,Amagoro,08:30 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 00:46:43.665359,Nakuru,Kimaiti,800,2019-08-18,Nakuru,Kimaiti,48.0
24,Amagoro,07:10 PM,"Mon,Aug 19,2019",Greenline,2019-08-17 00:46:45.472410,Nakuru,Kimaiti,700,2019-08-19,Nakuru,Kimaiti,66.0
25,Amagoro,08:30 PM,"Mon,Aug 19,2019",Greenline,2019-08-17 00:46:45.472438,Nakuru,Kimaiti,800,2019-08-19,Nakuru,Kimaiti,48.0
26,Amagoro,07:10 PM,"Tue,Aug 20,2019",Greenline,2019-08-17 00:46:47.210626,Nakuru,Kimaiti,700,2019-08-20,Nakuru,Kimaiti,66.0
27,Amagoro,08:30 PM,"Tue,Aug 20,2019",Greenline,2019-08-17 00:46:47.210652,Nakuru,Kimaiti,800,2019-08-20,Nakuru,Kimaiti,48.0
28,Amagoro,07:10 PM,"Wed,Aug 21,2019",Greenline,2019-08-17 00:46:49.081289,Nakuru,Kimaiti,700,2019-08-21,Nakuru,Kimaiti,66.0
29,Amagoro,08:30 PM,"Wed,Aug 21,2019",Greenline,2019-08-17 00:46:49.081309,Nakuru,Kimaiti,800,2019-08-21,Nakuru,Kimaiti,48.0
30,Amagoro,07:10 PM,"Thu,Aug 22,2019",Greenline,2019-08-17 00:46:50.913499,Nakuru,Kimaiti,700,2019-08-22,Nakuru,Kimaiti,66.0
31,Amagoro,08:30 PM,"Thu,Aug 22,2019",Greenline,2019-08-17 00:46:50.913518,Nakuru,Kimaiti,800,2019-08-22,Nakuru,Kimaiti,48.0
32,Amagoro,07:10 PM,"Fri,Aug 23,2019",Greenline,2019-08-17 00:46:52.836533,Nakuru,Kimaiti,700,2019-08-23,Nakuru,Kimaiti,66.0
33,Amagoro,08:30 PM,"Fri,Aug 23,2019",Greenline,2019-08-17 00:46:52.836555,Nakuru,Kimaiti,800,2019-08-23,Nakuru,Kimaiti,48.0
34,Amagoro,07:10 PM,"Sat,Aug 24,2019",Greenline,2019-08-17 00:46:54.561084,Nakuru,Kimaiti,700,2019-08-24,Nakuru,Kimaiti,66.0
35,Amagoro,08:30 PM,"Sat,Aug 24,2019",Greenline,2019-08-17 00:46:54.561102,Nakuru,Kimaiti,800,2019-08-24,Nakuru,Kimaiti,48.0
36,Amagoro,07:10 PM,"Sun,Aug 25,2019",Greenline,2019-08-17 00:46:56.202217,Nakuru,Kimaiti,700,2019-08-25,Nakuru,Kimaiti,66.0
37,Amagoro,08:30 PM,"Sun,Aug 25,2019",Greenline,2019-08-17 00:46:56.202237,Nakuru,Kimaiti,800,2019-08-25,Nakuru,Kimaiti,48.0
38,Amagoro,07:10 PM,"Mon,Aug 26,2019",Greenline,2019-08-17 00:46:57.960710,Nakuru,Kimaiti,700,2019-08-26,Nakuru,Kimaiti,66.0
39,Amagoro,08:30 PM,"Mon,Aug 26,2019",Greenline,2019-08-17 00:46:57.960732,Nakuru,Kimaiti,800,2019-08-26,Nakuru,Kimaiti,48.0
40,Amagoro,07:10 PM,"Tue,Aug 27,2019",Greenline,2019-08-17 00:46:59.805156,Nakuru,Kimaiti,700,2019-08-27,Nakuru,Kimaiti,66.0
41,Amagoro,08:30 PM,"Tue,Aug 27,2019",Greenline,2019-08-17 00:46:59.805174,Nakuru,Kimaiti,800,2019-08-27,Nakuru,Kimaiti,48.0
42,Amagoro,07:10 PM,"Wed,Aug 28,2019",Greenline,2019-08-17 00:47:01.627917,Nakuru,Kimaiti,700,2019-08-28,Nakuru,Kimaiti,66.0
43,Amagoro,08:30 PM,"Wed,Aug 28,2019",Greenline,2019-08-17 00:47:01.627936,Nakuru,Kimaiti,800,2019-08-28,Nakuru,Kimaiti,48.0
44,Amagoro,07:10 PM,"Thu,Aug 29,2019",Greenline,2019-08-17 00:47:03.354370,Nakuru,Kimaiti,700,2019-08-29,Nakuru,Kimaiti,66.0
45,Amagoro,08:30 PM,"Thu,Aug 29,2019",Greenline,2019-08-17 00:47:03.354390,Nakuru,Kimaiti,800,2019-08-29,Nakuru,Kimaiti,48.0
46,Amagoro,07:10 PM,"Fri,Aug 30,2019",Greenline,2019-08-17 00:47:04.997831,Nakuru,Kimaiti,700,2019-08-30,Nakuru,Kimaiti,66.0
47,Amagoro,08:30 PM,"Fri,Aug 30,2019",Greenline,2019-08-17 00:47:04.997857,Nakuru,Kimaiti,800,2019-08-30,Nakuru,Kimaiti,48.0
48,Amagoro,07:10 PM,"Sat,Aug 31,2019",Greenline,2019-08-17 00:47:06.784655,Nakuru,Kimaiti,700,2019-08-31,Nakuru,Kimaiti,66.0
49,Amagoro,08:30 PM,"Sat,Aug 31,2019",Greenline,2019-08-17 00:47:06.784674,Nakuru,Kimaiti,800,2019-08-31,Nakuru,Kimaiti,48.0
50,KERICHO,12:00 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 00:47:17.648247,Kisumu,Kericho,1400,2019-08-18,Kisumu,Kericho,15.0
51,KERICHO,12:30 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 00:47:17.648267,Kisumu,Kericho,1400,2019-08-18,Kisumu,Kericho,0.0
52,KERICHO,12:30 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 00:47:17.648270,Kisumu,Kericho,1400,2019-08-18,Kisumu,Kericho,10.0
53,KERICHO,12:45 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 00:47:17.648272,Kisumu,Kericho,1400,2019-08-18,Kisumu,Kericho,19.0
54,KERICHO,01:00 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 00:47:17.648274,Kisumu,Kericho,1400,2019-08-18,Kisumu,Kericho,22.0
55,KERICHO,02:00 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 00:47:17.648277,Kisumu,Kericho,1400,2019-08-18,Kisumu,Kericho,28.0
56,KERICHO,03:00 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 00:47:17.648279,Kisumu,Kericho,1400,2019-08-18,Kisumu,Kericho,29.0
57,KERICHO,06:00 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 00:47:17.648281,Kisumu,Kericho,1400,2019-08-18,Kisumu,Kericho,10.0
58,KERICHO,12:30 AM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 00:47:28.330079,Kisumu,Kericho,1400,2019-08-19,Kisumu,Kericho,32.0
59,KERICHO,12:30 AM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 00:47:28.330099,Kisumu,Kericho,1400,2019-08-19,Kisumu,Kericho,26.0
60,KERICHO,12:30 AM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 00:47:28.330102,Kisumu,Kericho,1400,2019-08-19,Kisumu,Kericho,24.0
61,KERICHO,01:00 AM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 00:47:28.330104,Kisumu,Kericho,1400,2019-08-19,Kisumu,Kericho,32.0
62,KERICHO,01:30 AM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 00:47:28.330107,Kisumu,Kericho,1400,2019-08-19,Kisumu,Kericho,32.0
63,KERICHO,01:30 AM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 00:47:28.330109,Kisumu,Kericho,1400,2019-08-19,Kisumu,Kericho,10.0
64,KERICHO,01:30 AM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 00:47:28.330111,Kisumu,Kericho,1400,2019-08-19,Kisumu,Kericho,10.0
65,KERICHO,02:00 AM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 00:47:28.330114,Kisumu,Kericho,1400,2019-08-19,Kisumu,Kericho,25.0
66,KERICHO,02:00 AM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 00:47:28.330116,Kisumu,Kericho,1400,2019-08-19,Kisumu,Kericho,10.0
67,KERICHO,02:00 AM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 00:47:28.330118,Kisumu,Kericho,1400,2019-08-19,Kisumu,Kericho,19.0
68,KERICHO,12:00 PM,"Mon,Aug 19,2019",EasyCoach,2019-08-17 00:47:28.330120,Kisumu,Kericho,1400,2019-08-19,Kisumu,Kericho,22.0
69,KERICHO,12:30 PM,"Mon,Aug 19,2019",EasyCoach,2019-08-17 00:47:28.330122,Kisumu,Kericho,1400,2019-08-19,Kisumu,Kericho,30.0
70,KERICHO,12:45 PM,"Mon,Aug 19,2019",EasyCoach,2019-08-17 00:47:28.330125,Kisumu,Kericho,1400,2019-08-19,Kisumu,Kericho,32.0
71,KERICHO,01:00 PM,"Mon,Aug 19,2019",EasyCoach,2019-08-17 00:47:28.330127,Kisumu,Kericho,1400,2019-08-19,Kisumu,Kericho,29.0
72,KERICHO,02:00 PM,"Mon,Aug 19,2019",EasyCoach,2019-08-17 00:47:28.330129,Kisumu,Kericho,1400,2019-08-19,Kisumu,Kericho,31.0
73,KERICHO,03:00 PM,"Mon,Aug 19,2019",EasyCoach,2019-08-17 00:47:28.330131,Kisumu,Kericho,1400,2019-08-19,Kisumu,Kericho,28.0
74,KERICHO,06:00 PM,"Mon,Aug 19,2019",EasyCoach,2019-08-17 00:47:28.330137,Kisumu,Kericho,1400,2019-08-19,Kisumu,Kericho,0.0
75,KERICHO,12:30 AM,"Mon,Aug 19,2019",EasyCoach,2019-08-17 00:47:38.746702,Kisumu,Kericho,1400,2019-08-20,Kisumu,Kericho,10.0
76,KERICHO,12:30 AM,"Mon,Aug 19,2019",EasyCoach,2019-08-17 00:47:38.746757,Kisumu,Kericho,1400,2019-08-20,Kisumu,Kericho,13.0
77,KERICHO,01:30 AM,"Mon,Aug 19,2019",EasyCoach,2019-08-17 00:47:38.746761,Kisumu,Kericho,1400,2019-08-20,Kisumu,Kericho,10.0
78,KERICHO,01:30 AM,"Mon,Aug 19,2019",EasyCoach,2019-08-17 00:47:38.746763,Kisumu,Kericho,1400,2019-08-20,Kisumu,Kericho,0.0
79,KERICHO,02:00 AM,"Mon,Aug 19,2019",EasyCoach,2019-08-17 00:47:38.746766,Kisumu,Kericho,1400,2019-08-20,Kisumu,Kericho,0.0
80,KERICHO,02:00 AM,"Mon,Aug 19,2019",EasyCoach,2019-08-17 00:47:38.746768,Kisumu,Kericho,1400,2019-08-20,Kisumu,Kericho,10.0
81,KERICHO,12:00 PM,"Tue,Aug 20,2019",EasyCoach,2019-08-17 00:47:38.746771,Kisumu,Kericho,1400,2019-08-20,Kisumu,Kericho,29.0
82,KERICHO,12:30 PM,"Tue,Aug 20,2019",EasyCoach,2019-08-17 00:47:38.746773,Kisumu,Kericho,1400,2019-08-20,Kisumu,Kericho,32.0
