,available boarding points,departure time,travel date,bus_co,created_at,destination,origin,price,search_date,search_destination,search_origin,seats_remaining
45,Cheptais,05:30 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:00:42.832075,Uthiru,Cheptais,900,2019-08-18,Uthiru,Cheptais,66.0
46,Esidende,06:30 AM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:00:46.421857,Kangemi,Z,600,2019-08-18,Kangemi,Z,67.0
47,Esidende,05:30 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:00:46.421885,Kangemi,Z,600,2019-08-18,Kangemi,Z,67.0
48,Country Bus,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:00:48.187447,Jua Kali,Nakuru,1000,2019-08-18,Jua%20kali,Nakuru,48.0
49,Kangemi,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:00:50.539401,Moisbridge,Kangemi,1000,2019-08-18,Moisbridge,Kangemi,48.0
50,Kangemi,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:00:50.539421,Moisbridge,Kangemi,1000,2019-08-18,Moisbridge,Kangemi,48.0
51,Chwele,06:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:00:53.487308,Uthiru,Chwele,700,2019-08-18,Uthiru,Chwele,67.0
52,Chwele,07:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:00:53.487337,Uthiru,Chwele,700,2019-08-18,Uthiru,Chwele,67.0
53,Chwele,07:10 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:00:53.487341,Uthiru,Chwele,700,2019-08-18,Uthiru,Chwele,48.0
54,Country Bus,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:00:56.719276,Lwakhakha,Uthiru,1000,2019-08-18,Lwakhakha,Uthiru,48.0
55,Bishop Muge,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:01.570154,Nakuru,Kwa Muthoni,1000,2019-08-18,Nakuru,Kwa%20muthoni,37.0
56,Bishop Muge,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:01.570175,Nakuru,Kwa Muthoni,600,2019-08-18,Nakuru,Kwa%20muthoni,67.0
57,Country Bus,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:04.817986,Tulienge,Westlands,1000,2019-08-18,Tulienge,Westlands,48.0
58,Chwele,06:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:07.324452,Naivasha,Turbo,700,2019-08-18,Naivasha,Turbo,67.0
59,Chwele,07:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:07.324470,Naivasha,Turbo,700,2019-08-18,Naivasha,Turbo,67.0
60,Chwele,07:10 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:07.324472,Naivasha,Turbo,700,2019-08-18,Naivasha,Turbo,48.0
61,Chavakali,08:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:09.588224,Kangemi,Chavakali,700,2019-08-18,Kangemi,Chavakali,67.0
62,NDORI,04:15 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 07:01:12.600225,Usenge,Ndori,100,2019-08-18,Usenge,Ndori,20.0
63,Amagoro,07:10 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:14.686267,Uthiru,Kocholia,700,2019-08-18,Uthiru,Kocholia,66.0
64,Amagoro,08:30 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:14.686287,Uthiru,Kocholia,800,2019-08-18,Uthiru,Kocholia,48.0
65,Country Bus,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:18.145960,Cheptais,Uthiru,1000,2019-08-18,Cheptais,Uthiru,48.0
66,Cheptais,05:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:20.407017,Total,Lwandanyi,900,2019-08-18,Total,Lwandanyi,65.0
67,Cheptais,05:30 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:20.407036,Total,Lwandanyi,900,2019-08-18,Total,Lwandanyi,66.0
68,Bishop Muge,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:22.296514,Main Office,Mailisaba,1000,2019-08-18,Main%20Office,Mailisaba,37.0
69,Bishop Muge,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:22.296533,Main Office,Mailisaba,600,2019-08-18,Main%20Office,Mailisaba,67.0
70,Bishop Muge,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:24.382456,Westlands,Sirende,1000,2019-08-18,Westlands,Sirende,37.0
71,Bishop Muge,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:24.382476,Westlands,Sirende,600,2019-08-18,Westlands,Sirende,67.0
72,Bukembe,08:00 AM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:26.683939,Country Bus,Jua Kali,700,2019-08-18,Country%20bus,Jua%20kali,67.0
73,Bukembe,08:00 AM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:26.683958,Country Bus,Jua Kali,800,2019-08-18,Country%20bus,Jua%20kali,48.0
74,Bukembe,08:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:26.683961,Country Bus,Jua Kali,700,2019-08-18,Country%20bus,Jua%20kali,67.0
75,Bukembe,08:30 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:26.683964,Country Bus,Jua Kali,800,2019-08-18,Country%20bus,Jua%20kali,48.0
76,Country Bus,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:29.925883,Cheptais,Westlands,1000,2019-08-18,Cheptais,Westlands,48.0
77,Country Bus,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:33.267707,Webuye,Naivasha,1000,2019-08-18,Webuye,Naivasha,48.0
78,Esidende,06:30 AM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:36.165984,Nakuru,Mungati,600,2019-08-18,Nakuru,Mungati,67.0
79,Esidende,05:30 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:36.166003,Nakuru,Mungati,600,2019-08-18,Nakuru,Mungati,67.0
80,Cheptais,05:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:41.114554,Nakuru,Korosiandet,900,2019-08-18,Nakuru,Korosiandet,65.0
81,Cheptais,05:30 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:41.114573,Nakuru,Korosiandet,900,2019-08-18,Nakuru,Korosiandet,66.0
82,Chwele,06:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:43.061631,Kangemi,Lwandeti,700,2019-08-18,Kangemi,Lwandeti,67.0
83,Chwele,07:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:43.061651,Kangemi,Lwandeti,700,2019-08-18,Kangemi,Lwandeti,67.0
84,Chwele,07:10 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:43.061653,Kangemi,Lwandeti,700,2019-08-18,Kangemi,Lwandeti,48.0
85,Eldoret,10:30 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:45.502351,Country Bus,Nakuru,500,2019-08-18,Country%20bus,Nakuru,67.0
86,Eldoret,10:30 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:45.502371,Country Bus,Nakuru,800,2019-08-18,Country%20bus,Nakuru,48.0
87,webuye,02:00 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 07:01:47.834062,Malaba,Webuye,400,2019-08-18,Malaba,Webuye,24.0
88,Country Bus,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:49.752184,Kimwanga,Country Bus,1000,2019-08-18,Kimwanga,Country%20bus,48.0
89,Country Bus,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:51.363893,Tulienge,Nakuru,1000,2019-08-18,Tulienge,Nakuru,48.0
90,Bishop Muge,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:53.131617,Uthiru,Siyenga,1000,2019-08-18,Uthiru,Siyenga,37.0
91,Bishop Muge,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:53.131637,Uthiru,Siyenga,600,2019-08-18,Uthiru,Siyenga,67.0
92,Makunga,08:00 AM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:55.122919,Kangemi,Mumias,600,2019-08-18,Kangemi,Mumias,67.0
93,Makunga,08:00 AM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:55.122940,Kangemi,Mumias,600,2019-08-18,Kangemi,Mumias,48.0
94,Makunga,07:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:55.122943,Kangemi,Mumias,600,2019-08-18,Kangemi,Mumias,67.0
95,Makunga,07:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:55.122946,Kangemi,Mumias,600,2019-08-18,Kangemi,Mumias,48.0
96,Bishop Muge,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:57.290736,Main Office,Moisbridge,1000,2019-08-18,Main%20Office,Moisbridge,37.0
97,Bishop Muge,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:57.290754,Main Office,Moisbridge,600,2019-08-18,Main%20Office,Moisbridge,67.0
98,Esidende,06:30 AM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:59.352186,Uthiru,Koyonzo,600,2019-08-18,Uthiru,Koyonzo,67.0
99,Esidende,05:30 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:01:59.352206,Uthiru,Koyonzo,600,2019-08-18,Uthiru,Koyonzo,67.0
100,Cheptais,05:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:01.325237,Uthiru,Lwandanyi,900,2019-08-18,Uthiru,Lwandanyi,65.0
101,Cheptais,05:30 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:01.325265,Uthiru,Lwandanyi,900,2019-08-18,Uthiru,Lwandanyi,66.0
102,Country Bus,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:13.398896,Kimilili,Uthiru,1000,2019-08-18,Kimilili,Uthiru,48.0
103,Chwele,06:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:15.631758,Total,Turbo,700,2019-08-18,Total,Turbo,67.0
104,Chwele,07:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:15.631777,Total,Turbo,700,2019-08-18,Total,Turbo,67.0
105,Chwele,07:10 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:15.631780,Total,Turbo,700,2019-08-18,Total,Turbo,48.0
106,Kangemi,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:21.144561,Kapenguria,Kangemi,1000,2019-08-18,Kapenguria,Kangemi,48.0
107,Kangemi,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:21.144582,Kapenguria,Kangemi,1000,2019-08-18,Kapenguria,Kangemi,48.0
108,Country Bus,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:23.124225,Lugulu,Nakuru,1000,2019-08-18,Lugulu,Nakuru,48.0
109,Country Bus,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:26.431812,Jua Kali,Country Bus,1000,2019-08-18,Jua%20kali,Country%20bus,48.0
110,Country Bus,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:29.344530,Wamono,Westlands,1000,2019-08-18,Wamono,Westlands,48.0
111,Cheptais,05:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:31.585204,Total,Tulienge,900,2019-08-18,Total,Tulienge,65.0
112,Cheptais,05:30 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:31.585223,Total,Tulienge,900,2019-08-18,Total,Tulienge,66.0
113,Amagoro,07:10 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:33.896740,Country Bus,Kimwanga,700,2019-08-18,Country%20bus,Kimwanga,66.0
114,Amagoro,08:30 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:33.896759,Country Bus,Kimwanga,800,2019-08-18,Country%20bus,Kimwanga,48.0
115,Bishop Muge,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:38.426617,Nakuru,Eldoret,1000,2019-08-18,Nakuru,Eldoret,37.0
116,Bishop Muge,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:38.426636,Nakuru,Eldoret,600,2019-08-18,Nakuru,Eldoret,67.0
117,Kangemi,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:43.442777,Eldoret,Westlands,1000,2019-08-18,Eldoret,Westlands,48.0
118,Kangemi,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:43.442789,Eldoret,Westlands,1000,2019-08-18,Eldoret,Westlands,48.0
119,Country Bus,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:43.442791,Eldoret,Westlands,1000,2019-08-18,Eldoret,Westlands,48.0
120,Chwele,06:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:45.632670,Westlands,Chwele,700,2019-08-18,Westlands,Chwele,67.0
121,Chwele,07:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:45.632688,Westlands,Chwele,700,2019-08-18,Westlands,Chwele,67.0
122,Chwele,07:10 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:45.632691,Westlands,Chwele,700,2019-08-18,Westlands,Chwele,48.0
123,Railways,07:00 AM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 07:02:53.730874,Maseno,Nairobi,1400,2019-08-18,Maseno,Nairobi,13.0
124,Railways,07:30 AM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 07:02:53.730895,Maseno,Nairobi,1400,2019-08-18,Maseno,Nairobi,0.0
125,Railways,08:30 AM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 07:02:53.730898,Maseno,Nairobi,1400,2019-08-18,Maseno,Nairobi,10.0
126,Railways,07:30 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 07:02:53.730901,Maseno,Nairobi,1400,2019-08-18,Maseno,Nairobi,10.0
127,Railways,08:30 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 07:02:53.730904,Maseno,Nairobi,1400,2019-08-18,Maseno,Nairobi,29.0
128,Railways,08:30 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 07:02:53.730906,Maseno,Nairobi,1400,2019-08-18,Maseno,Nairobi,0.0
129,Railways,08:30 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 07:02:53.730909,Maseno,Nairobi,1400,2019-08-18,Maseno,Nairobi,10.0
130,Railways,09:00 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 07:02:53.730911,Maseno,Nairobi,1400,2019-08-18,Maseno,Nairobi,10.0
131,Railways,09:30 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 07:02:53.730913,Maseno,Nairobi,1400,2019-08-18,Maseno,Nairobi,10.0
132,Railways,10:00 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 07:02:53.730916,Maseno,Nairobi,1400,2019-08-18,Maseno,Nairobi,10.0
133,Chwele,06:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:55.956132,Naivasha,Lwandeti,700,2019-08-18,Naivasha,Lwandeti,67.0
134,Chwele,07:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:55.956155,Naivasha,Lwandeti,700,2019-08-18,Naivasha,Lwandeti,67.0
135,Chwele,07:10 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:55.956157,Naivasha,Lwandeti,700,2019-08-18,Naivasha,Lwandeti,48.0
136,Country Bus,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:02:59.837567,Chimoi,Nairobi,1000,2019-08-18,Chimoi,Nairobi,48.0
137,Kangemi,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:03:02.791610,Matunda,Westlands,1000,2019-08-18,Matunda,Westlands,48.0
138,Kangemi,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:03:02.791628,Matunda,Westlands,1000,2019-08-18,Matunda,Westlands,48.0
139,Awendo,04:45 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 07:03:22.601736,Sirare,Awendo,1000,2019-08-18,Sirare,Awendo,25.0
140,eldoret,01:00 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 07:03:29.681138,Bungoma,Eldoret,450,2019-08-18,Bungoma,Eldoret,23.0
141,Railways,07:45 AM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 07:03:32.573529,Ndori,Nairobi,1450,2019-08-18,Ndori,Nairobi,17.0
142,Railways,08:30 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 07:03:32.573557,Ndori,Nairobi,1450,2019-08-18,Ndori,Nairobi,23.0
143,Country Bus,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:03:34.482211,Kimwanga,Nairobi,1000,2019-08-18,Kimwanga,Nairobi,48.0
144,Amagoro,07:10 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:03:37.066481,Kangemi,Kimaiti,700,2019-08-18,Kangemi,Kimaiti,66.0
145,Amagoro,08:30 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:03:37.066501,Kangemi,Kimaiti,800,2019-08-18,Kangemi,Kimaiti,48.0
146,Country Bus,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:03:42.012099,Bungoma,Kangemi,1000,2019-08-18,Bungoma,Kangemi,48.0
147,Kangemi,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:03:47.759250,Eldoret,Kangemi,1000,2019-08-18,Eldoret,Kangemi,48.0
148,Kangemi,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:03:47.759270,Eldoret,Kangemi,1000,2019-08-18,Eldoret,Kangemi,48.0
149,Country Bus,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:03:47.759273,Eldoret,Kangemi,1000,2019-08-18,Eldoret,Kangemi,48.0
150,eldoret,01:00 PM,"Sun,Aug 18,2019",EasyCoach,2019-08-17 07:03:49.825860,Malaba,Eldoret,550,2019-08-18,Malaba,Eldoret,23.0
151,Cheptais,05:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:03:52.923297,Kangemi,Cheptais,900,2019-08-18,Kangemi,Cheptais,65.0
152,Cheptais,05:30 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:03:52.923312,Kangemi,Cheptais,900,2019-08-18,Kangemi,Cheptais,66.0
153,Country Bus,09:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:03:55.534043,Chwele,Naivasha,1000,2019-08-18,Chwele,Naivasha,48.0
154,Amagoro,07:10 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:03:57.785461,Westlands,Koteko,700,2019-08-18,Westlands,Koteko,66.0
155,Amagoro,08:30 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:03:57.785487,Westlands,Koteko,800,2019-08-18,Westlands,Koteko,48.0
156,Chwele,06:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:04:03.364494,Naivasha,Chwele,700,2019-08-18,Naivasha,Chwele,67.0
157,Chwele,07:00 PM,"Sun,Aug 18,2019",Greenline,2019-08-17 07:04:03.364512,Naivasha,Chwele,700,2019-08-18,Naivasha,Chwele,67.0
