,available boarding points,departure time,travel date,bus_co,created_at,destination,origin,price,search_date,search_destination,search_origin,seats_remaining
14,Cheptais,05:30 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:36:38.940469,Westlands,Cheptais,800,2019-08-30,Westlands,Cheptais,66.0
15,Cheptais,06:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:36:38.940471,Westlands,Cheptais,700,2019-08-30,Westlands,Cheptais,67.0
16,Cheptais,07:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:36:38.940474,Westlands,Cheptais,700,2019-08-30,Westlands,Cheptais,67.0
17,Cheptais,07:10 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:36:38.940476,Westlands,Cheptais,800,2019-08-30,Westlands,Cheptais,48.0
18,Railways,08:00 AM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:36:45.678561,Rongo,Nairobi,1000,2019-08-30,Rongo,Nairobi,17.0
19,Railways,08:00 AM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:36:45.678582,Rongo,Nairobi,1000,2019-08-30,Rongo,Nairobi,17.0
20,Railways,08:30 AM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:36:45.678585,Rongo,Nairobi,1000,2019-08-30,Rongo,Nairobi,12.0
21,Railways,09:15 PM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:36:45.678588,Rongo,Nairobi,1000,2019-08-30,Rongo,Nairobi,18.0
22,Railways,09:15 PM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:36:45.678590,Rongo,Nairobi,1000,2019-08-30,Rongo,Nairobi,10.0
23,Railways,09:15 PM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:36:45.678593,Rongo,Nairobi,1000,2019-08-30,Rongo,Nairobi,23.0
24,Railways,09:30 PM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:36:45.678595,Rongo,Nairobi,1000,2019-08-30,Rongo,Nairobi,10.0
25,Railways,10:15 PM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:36:45.678598,Rongo,Nairobi,1000,2019-08-30,Rongo,Nairobi,22.0
26,,03:00 PM,"Fri,Aug 30,2019",Crown Bus,2019-08-29 06:36:47.155727,Nakuru,Mombasa,1500,2019-08-30,Nakuru,Mombasa,0.0
27,Esidende,06:30 AM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:36:54.910516,Kangemi,Koyonzo,600,2019-08-30,Kangemi,Koyonzo,67.0
28,Esidende,05:30 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:36:54.910537,Kangemi,Koyonzo,600,2019-08-30,Kangemi,Koyonzo,67.0
29,Cheptais,05:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:36:57.385486,Naivasha,Chesikaki,800,2019-08-30,Naivasha,Chesikaki,66.0
30,Cheptais,05:30 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:36:57.385505,Naivasha,Chesikaki,800,2019-08-30,Naivasha,Chesikaki,66.0
31,Cheptais,06:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:36:57.385510,Naivasha,Chesikaki,700,2019-08-30,Naivasha,Chesikaki,67.0
32,Cheptais,07:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:36:57.385512,Naivasha,Chesikaki,700,2019-08-30,Naivasha,Chesikaki,67.0
33,Cheptais,07:10 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:36:57.385514,Naivasha,Chesikaki,800,2019-08-30,Naivasha,Chesikaki,48.0
34,Kangemi,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:36:59.861991,Kwa Muthoni,Uthiru,1000,2019-08-30,Kwa%20muthoni,Uthiru,43.0
35,Kangemi,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:36:59.862009,Kwa Muthoni,Uthiru,1000,2019-08-30,Kwa%20muthoni,Uthiru,48.0
36,Country Bus,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:08.187197,Kimilili,Nakuru,1000,2019-08-30,Kimilili,Nakuru,47.0
37,Amagoro,07:10 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:11.388405,Uthiru,Kanduyi,700,2019-08-30,Uthiru,Kanduyi,66.0
38,Amagoro,08:30 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:11.388431,Uthiru,Kanduyi,800,2019-08-30,Uthiru,Kanduyi,48.0
39,Country Bus,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:14.530645,Sirisia,Nairobi,1000,2019-08-30,Sirisia,Nairobi,47.0
40,Country Bus,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:19.726281,Chimoi,Uthiru,1000,2019-08-30,Chimoi,Uthiru,47.0
41,Kangemi,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:23.932057,Kitale,Uthiru,1000,2019-08-30,Kitale,Uthiru,43.0
42,Kangemi,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:23.932086,Kitale,Uthiru,1000,2019-08-30,Kitale,Uthiru,48.0
43,,03:00 PM,"Fri,Aug 30,2019",Crown Bus,2019-08-29 06:37:25.914573,Mbale,Mombasa,2000,2019-08-30,Mbale,Mombasa,0.0
44,Railways,08:30 AM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:37:31.794529,Kakamega,Nairobi,1450,2019-08-30,Kakamega,Nairobi,10.0
45,Railways,08:45 AM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:37:31.794545,Kakamega,Nairobi,1450,2019-08-30,Kakamega,Nairobi,28.0
46,Railways,09:00 AM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:37:31.794548,Kakamega,Nairobi,1450,2019-08-30,Kakamega,Nairobi,0.0
47,Railways,07:45 PM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:37:31.794551,Kakamega,Nairobi,1450,2019-08-30,Kakamega,Nairobi,10.0
48,Railways,09:00 PM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:37:31.794553,Kakamega,Nairobi,1450,2019-08-30,Kakamega,Nairobi,11.0
49,Railways,09:30 PM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:37:31.794556,Kakamega,Nairobi,1450,2019-08-30,Kakamega,Nairobi,13.0
50,Country Bus,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:35.251709,Kimaiti,Westlands,1000,2019-08-30,Kimaiti,Westlands,47.0
51,Jkia @ Paul's Cafe,08:15 AM,"Fri,Aug 30,2019",East African Shuttles,2019-08-29 06:37:36.984919,Arusha,Parkside Hotel,2500,2019-08-30,Arusha,Parkside%20hotel,22.0
52,Jkia @ Paul's Cafe,02:00 PM,"Fri,Aug 30,2019",East African Shuttles,2019-08-29 06:37:36.984938,Arusha,Parkside Hotel,2500,2019-08-30,Arusha,Parkside%20hotel,22.0
53,Chavakali,08:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:38.961546,Naivasha,Kakamega,700,2019-08-30,Naivasha,Kakamega,67.0
54,NAKURU,10:00 AM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:37:44.502457,Busia,Nakuru,1000,2019-08-30,Busia,Nakuru,0.0
55,NAKURU,10:45 AM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:37:44.502476,Busia,Nakuru,1000,2019-08-30,Busia,Nakuru,30.0
56,NAKURU,10:30 PM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:37:44.502479,Busia,Nakuru,1000,2019-08-30,Busia,Nakuru,10.0
57,NAKURU,11:30 PM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:37:44.502482,Busia,Nakuru,1000,2019-08-30,Busia,Nakuru,10.0
58,Cheptais,05:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:47.682853,Uthiru,Cheptais,800,2019-08-30,Uthiru,Cheptais,66.0
59,Cheptais,05:30 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:47.682871,Uthiru,Cheptais,800,2019-08-30,Uthiru,Cheptais,66.0
60,Cheptais,06:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:47.682873,Uthiru,Cheptais,700,2019-08-30,Uthiru,Cheptais,67.0
61,Cheptais,07:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:47.682876,Uthiru,Cheptais,700,2019-08-30,Uthiru,Cheptais,67.0
62,Cheptais,07:10 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:47.682878,Uthiru,Cheptais,800,2019-08-30,Uthiru,Cheptais,48.0
63,Esidende,06:30 AM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:50.922349,Kangemi,Z,600,2019-08-30,Kangemi,Z,67.0
64,Esidende,05:30 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:50.922368,Kangemi,Z,600,2019-08-30,Kangemi,Z,67.0
65,Country Bus,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:53.337526,Jua Kali,Nakuru,1000,2019-08-30,Jua%20kali,Nakuru,47.0
66,Kangemi,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:56.813623,Moisbridge,Kangemi,1000,2019-08-30,Moisbridge,Kangemi,43.0
67,Kangemi,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:56.813649,Moisbridge,Kangemi,1000,2019-08-30,Moisbridge,Kangemi,48.0
68,Cheptais,06:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:58.736879,Uthiru,Chwele,700,2019-08-30,Uthiru,Chwele,67.0
69,Cheptais,07:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:58.736897,Uthiru,Chwele,700,2019-08-30,Uthiru,Chwele,67.0
70,Cheptais,07:10 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:37:58.736900,Uthiru,Chwele,800,2019-08-30,Uthiru,Chwele,48.0
71,Country Bus,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:01.303758,Lwakhakha,Uthiru,1000,2019-08-30,Lwakhakha,Uthiru,47.0
72,Bishop Muge,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:08.441639,Nakuru,Kwa Muthoni,1000,2019-08-30,Nakuru,Kwa%20muthoni,48.0
73,Bishop Muge,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:08.441658,Nakuru,Kwa Muthoni,600,2019-08-30,Nakuru,Kwa%20muthoni,67.0
74,Country Bus,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:13.123087,Tulienge,Westlands,1000,2019-08-30,Tulienge,Westlands,47.0
75,Cheptais,06:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:15.789828,Naivasha,Turbo,700,2019-08-30,Naivasha,Turbo,67.0
76,Cheptais,07:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:15.789848,Naivasha,Turbo,700,2019-08-30,Naivasha,Turbo,67.0
77,Cheptais,07:10 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:15.789851,Naivasha,Turbo,800,2019-08-30,Naivasha,Turbo,48.0
78,Chavakali,08:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:17.461854,Kangemi,Chavakali,700,2019-08-30,Kangemi,Chavakali,67.0
79,NDORI,04:15 PM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:38:20.102715,Usenge,Ndori,100,2019-08-30,Usenge,Ndori,16.0
80,Amagoro,07:10 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:22.205063,Uthiru,Kocholia,700,2019-08-30,Uthiru,Kocholia,66.0
81,Amagoro,08:30 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:22.205081,Uthiru,Kocholia,800,2019-08-30,Uthiru,Kocholia,48.0
82,Country Bus,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:25.043576,Cheptais,Uthiru,1000,2019-08-30,Cheptais,Uthiru,47.0
83,Cheptais,05:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:28.756768,Total,Lwandanyi,800,2019-08-30,Total,Lwandanyi,66.0
84,Cheptais,05:30 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:28.756792,Total,Lwandanyi,800,2019-08-30,Total,Lwandanyi,66.0
85,Cheptais,06:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:28.756796,Total,Lwandanyi,700,2019-08-30,Total,Lwandanyi,67.0
86,Cheptais,07:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:28.756800,Total,Lwandanyi,700,2019-08-30,Total,Lwandanyi,67.0
87,Cheptais,07:10 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:28.756804,Total,Lwandanyi,800,2019-08-30,Total,Lwandanyi,48.0
88,Bishop Muge,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:30.841145,Main Office,Mailisaba,1000,2019-08-30,Main%20Office,Mailisaba,48.0
89,Bishop Muge,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:30.841164,Main Office,Mailisaba,600,2019-08-30,Main%20Office,Mailisaba,67.0
90,Bishop Muge,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:33.531368,Westlands,Sirende,1000,2019-08-30,Westlands,Sirende,48.0
91,Bishop Muge,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:33.531393,Westlands,Sirende,600,2019-08-30,Westlands,Sirende,67.0
92,Bukembe,08:00 AM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:37.025342,Country Bus,Jua Kali,700,2019-08-30,Country%20bus,Jua%20kali,67.0
93,Bukembe,08:00 AM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:37.025361,Country Bus,Jua Kali,800,2019-08-30,Country%20bus,Jua%20kali,48.0
94,Bukembe,08:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:37.025399,Country Bus,Jua Kali,700,2019-08-30,Country%20bus,Jua%20kali,67.0
95,Bukembe,08:30 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:37.025403,Country Bus,Jua Kali,800,2019-08-30,Country%20bus,Jua%20kali,48.0
96,Country Bus,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:39.506532,Cheptais,Westlands,1000,2019-08-30,Cheptais,Westlands,47.0
97,Country Bus,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:41.249743,Webuye,Naivasha,1000,2019-08-30,Webuye,Naivasha,47.0
98,Esidende,06:30 AM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:44.621436,Nakuru,Mungati,600,2019-08-30,Nakuru,Mungati,67.0
99,Esidende,05:30 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:44.621454,Nakuru,Mungati,600,2019-08-30,Nakuru,Mungati,67.0
100,Cheptais,05:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:51.788076,Nakuru,Korosiandet,800,2019-08-30,Nakuru,Korosiandet,66.0
101,Cheptais,05:30 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:51.788096,Nakuru,Korosiandet,800,2019-08-30,Nakuru,Korosiandet,66.0
102,Cheptais,06:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:51.788099,Nakuru,Korosiandet,700,2019-08-30,Nakuru,Korosiandet,67.0
103,Cheptais,07:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:51.788102,Nakuru,Korosiandet,700,2019-08-30,Nakuru,Korosiandet,67.0
104,Cheptais,07:10 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:51.788104,Nakuru,Korosiandet,800,2019-08-30,Nakuru,Korosiandet,48.0
105,Cheptais,06:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:55.115052,Kangemi,Lwandeti,700,2019-08-30,Kangemi,Lwandeti,67.0
106,Cheptais,07:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:55.115067,Kangemi,Lwandeti,700,2019-08-30,Kangemi,Lwandeti,67.0
107,Cheptais,07:10 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:55.115070,Kangemi,Lwandeti,800,2019-08-30,Kangemi,Lwandeti,48.0
108,Eldoret,10:30 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:57.856746,Country Bus,Nakuru,500,2019-08-30,Country%20bus,Nakuru,67.0
109,Eldoret,10:30 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:38:57.856766,Country Bus,Nakuru,800,2019-08-30,Country%20bus,Nakuru,48.0
110,webuye,02:00 PM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:38:59.871312,Malaba,Webuye,400,2019-08-30,Malaba,Webuye,12.0
111,Country Bus,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:03.197993,Kimwanga,Country Bus,1000,2019-08-30,Kimwanga,Country%20bus,47.0
112,Country Bus,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:05.666956,Tulienge,Nakuru,1000,2019-08-30,Tulienge,Nakuru,47.0
113,Bishop Muge,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:08.293986,Uthiru,Siyenga,1000,2019-08-30,Uthiru,Siyenga,48.0
114,Bishop Muge,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:08.294005,Uthiru,Siyenga,600,2019-08-30,Uthiru,Siyenga,67.0
115,Makunga,08:00 AM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:12.009758,Kangemi,Mumias,600,2019-08-30,Kangemi,Mumias,67.0
116,Makunga,08:00 AM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:12.009777,Kangemi,Mumias,600,2019-08-30,Kangemi,Mumias,48.0
117,Makunga,07:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:12.009780,Kangemi,Mumias,600,2019-08-30,Kangemi,Mumias,67.0
118,Makunga,07:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:12.009783,Kangemi,Mumias,600,2019-08-30,Kangemi,Mumias,48.0
119,Bishop Muge,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:15.004230,Main Office,Moisbridge,1000,2019-08-30,Main%20Office,Moisbridge,48.0
120,Bishop Muge,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:15.004250,Main Office,Moisbridge,600,2019-08-30,Main%20Office,Moisbridge,67.0
121,Esidende,06:30 AM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:17.628629,Uthiru,Koyonzo,600,2019-08-30,Uthiru,Koyonzo,67.0
122,Esidende,05:30 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:17.628647,Uthiru,Koyonzo,600,2019-08-30,Uthiru,Koyonzo,67.0
123,Cheptais,05:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:22.273722,Uthiru,Lwandanyi,800,2019-08-30,Uthiru,Lwandanyi,66.0
124,Cheptais,05:30 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:22.273742,Uthiru,Lwandanyi,800,2019-08-30,Uthiru,Lwandanyi,66.0
125,Cheptais,06:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:22.273745,Uthiru,Lwandanyi,700,2019-08-30,Uthiru,Lwandanyi,67.0
126,Cheptais,07:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:22.273748,Uthiru,Lwandanyi,700,2019-08-30,Uthiru,Lwandanyi,67.0
127,Cheptais,07:10 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:22.273750,Uthiru,Lwandanyi,800,2019-08-30,Uthiru,Lwandanyi,48.0
128,Country Bus,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:35.149315,Kimilili,Uthiru,1000,2019-08-30,Kimilili,Uthiru,47.0
129,Cheptais,06:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:38.126643,Total,Turbo,700,2019-08-30,Total,Turbo,67.0
130,Cheptais,07:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:38.126665,Total,Turbo,700,2019-08-30,Total,Turbo,67.0
131,Cheptais,07:10 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:38.126671,Total,Turbo,800,2019-08-30,Total,Turbo,48.0
132,Kangemi,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:45.170387,Kapenguria,Kangemi,1000,2019-08-30,Kapenguria,Kangemi,43.0
133,Kangemi,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:45.170404,Kapenguria,Kangemi,1000,2019-08-30,Kapenguria,Kangemi,48.0
134,Country Bus,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:47.655461,Lugulu,Nakuru,1000,2019-08-30,Lugulu,Nakuru,47.0
135,Country Bus,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:52.096827,Jua Kali,Country Bus,1000,2019-08-30,Jua%20kali,Country%20bus,47.0
136,Country Bus,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:54.978100,Wamono,Westlands,1000,2019-08-30,Wamono,Westlands,47.0
137,Cheptais,05:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:57.076867,Total,Tulienge,800,2019-08-30,Total,Tulienge,66.0
138,Cheptais,05:30 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:57.076888,Total,Tulienge,800,2019-08-30,Total,Tulienge,66.0
139,Cheptais,06:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:57.076890,Total,Tulienge,700,2019-08-30,Total,Tulienge,67.0
140,Cheptais,07:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:57.076893,Total,Tulienge,700,2019-08-30,Total,Tulienge,67.0
141,Cheptais,07:10 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:57.076896,Total,Tulienge,800,2019-08-30,Total,Tulienge,48.0
142,Amagoro,07:10 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:59.177172,Country Bus,Kimwanga,700,2019-08-30,Country%20bus,Kimwanga,66.0
143,Amagoro,08:30 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:39:59.177192,Country Bus,Kimwanga,800,2019-08-30,Country%20bus,Kimwanga,48.0
144,Bishop Muge,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:40:04.708102,Nakuru,Eldoret,1000,2019-08-30,Nakuru,Eldoret,48.0
145,Bishop Muge,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:40:04.708122,Nakuru,Eldoret,600,2019-08-30,Nakuru,Eldoret,67.0
146,Kangemi,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:40:10.727615,Eldoret,Westlands,1000,2019-08-30,Eldoret,Westlands,43.0
147,Kangemi,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:40:10.727634,Eldoret,Westlands,1000,2019-08-30,Eldoret,Westlands,48.0
148,Country Bus,09:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:40:10.727637,Eldoret,Westlands,1000,2019-08-30,Eldoret,Westlands,47.0
149,Cheptais,06:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:40:13.243062,Westlands,Chwele,700,2019-08-30,Westlands,Chwele,67.0
150,Cheptais,07:00 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:40:13.243082,Westlands,Chwele,700,2019-08-30,Westlands,Chwele,67.0
151,Cheptais,07:10 PM,"Fri,Aug 30,2019",Greenline,2019-08-29 06:40:13.243085,Westlands,Chwele,800,2019-08-30,Westlands,Chwele,48.0
152,Railways,07:00 AM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:40:22.487316,Maseno,Nairobi,1400,2019-08-30,Maseno,Nairobi,0.0
153,Railways,07:30 AM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:40:22.487336,Maseno,Nairobi,1400,2019-08-30,Maseno,Nairobi,10.0
154,Railways,07:45 AM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:40:22.487339,Maseno,Nairobi,1400,2019-08-30,Maseno,Nairobi,30.0
155,Railways,07:45 AM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:40:22.487342,Maseno,Nairobi,1400,2019-08-30,Maseno,Nairobi,10.0
156,Railways,07:30 PM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:40:22.487344,Maseno,Nairobi,1400,2019-08-30,Maseno,Nairobi,10.0
157,Railways,08:30 PM,"Fri,Aug 30,2019",EasyCoach,2019-08-29 06:40:22.487347,Maseno,Nairobi,1400,2019-08-30,Maseno,Nairobi,10.0
