,available boarding points,departure time,travel date,bus_co,created_at,destination,origin,price,search_date,search_destination,search_origin,seats_remaining
14616,Bishop Muge,09:00 PM,"Wed,Aug 28,2019",Greenline,2019-08-18 01:22:25.943202,Naivasha,Moisbridge,600,2019-08-28,Naivasha,Moisbridge,67.0
14617,Railways,08:00 AM,"Wed,Aug 28,2019",EasyCoach,2019-08-18 01:22:29.924041,Awendo,Nairobi,1000,2019-08-28,Awendo,Nairobi,31.0
14618,Railways,08:30 AM,"Wed,Aug 28,2019",EasyCoach,2019-08-18 01:22:29.924059,Awendo,Nairobi,1000,2019-08-28,Awendo,Nairobi,32.0
14619,Railways,09:30 PM,"Wed,Aug 28,2019",EasyCoach,2019-08-18 01:22:29.924061,Awendo,Nairobi,1000,2019-08-28,Awendo,Nairobi,32.0
14620,Country Bus,09:00 PM,"Wed,Aug 28,2019",Greenline,2019-08-18 01:22:33.101402,Kimilili,Nairobi,1000,2019-08-28,Kimilili,Nairobi,48.0
14621,Ugunja,12:30 AM,"Tue,Aug 27,2019",EasyCoach,2019-08-18 01:22:38.818076,Nakuru,Ugunja,950,2019-08-28,Nakuru,Ugunja,0.0
14622,Ugunja,08:30 AM,"Wed,Aug 28,2019",EasyCoach,2019-08-18 01:22:38.818096,Nakuru,Ugunja,950,2019-08-28,Nakuru,Ugunja,31.0
14623,Ugunja,07:45 PM,"Wed,Aug 28,2019",EasyCoach,2019-08-18 01:22:38.818099,Nakuru,Ugunja,950,2019-08-28,Nakuru,Ugunja,32.0
14624,Ugunja,08:00 PM,"Wed,Aug 28,2019",EasyCoach,2019-08-18 01:22:38.818102,Nakuru,Ugunja,950,2019-08-28,Nakuru,Ugunja,32.0
14625,Awendo,09:15 AM,"Wed,Aug 28,2019",EasyCoach,2019-08-18 01:22:42.896351,Bomet,Awendo,600,2019-08-28,Bomet,Awendo,32.0
