,available boarding points,departure time,travel date,bus_co,created_at,destination,origin,price,search_date,search_destination,search_origin,seats_remaining
15,Railways,09:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:19.194652,Kisumu,Nairobi,1400,2019-08-14,Kisumu,Nairobi,30.0
16,Railways,09:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:19.194675,Kisumu,Nairobi,1400,2019-08-14,Kisumu,Nairobi,32.0
17,Railways,10:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:19.194678,Kisumu,Nairobi,1400,2019-08-14,Kisumu,Nairobi,23.0
18,Railways,07:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:19.586720,Kampala,Nairobi,2300,2019-08-14,Kampala,Nairobi,19.0
19,,06:30 PM,"Wed,Aug 14,2019",Crown Bus,2019-08-13 08:05:19.586749,Kampala,Nairobi,1800,2019-08-14,Kampala,Nairobi,0.0
20,Railways,07:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:19.586753,Kampala,Nairobi,2300,2019-08-14,Kampala,Nairobi,27.0
21,Railways,07:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:26.116684,Maseno,Nairobi,1400,2019-08-14,Maseno,Nairobi,10.0
22,Railways,07:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:26.116705,Maseno,Nairobi,1400,2019-08-14,Maseno,Nairobi,19.0
23,Railways,07:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:26.116708,Maseno,Nairobi,1400,2019-08-14,Maseno,Nairobi,25.0
24,Railways,07:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:26.116711,Maseno,Nairobi,1400,2019-08-14,Maseno,Nairobi,27.0
25,Railways,07:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:26.116713,Maseno,Nairobi,1400,2019-08-14,Maseno,Nairobi,13.0
26,Railways,08:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:26.116715,Maseno,Nairobi,1400,2019-08-14,Maseno,Nairobi,24.0
27,Railways,09:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:26.116718,Maseno,Nairobi,1400,2019-08-14,Maseno,Nairobi,32.0
28,Railways,07:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:28.883757,Siaya,Nairobi,1450,2019-08-14,Siaya,Nairobi,25.0
29,Railways,08:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:28.883785,Siaya,Nairobi,1450,2019-08-14,Siaya,Nairobi,24.0
30,Railways,09:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:32.302123,Mbale,Nairobi,1400,2019-08-14,Mbale,Nairobi,22.0
31,,08:00 PM,"Wed,Aug 14,2019",Crown Bus,2019-08-13 08:05:32.302150,Mbale,Nairobi,1300,2019-08-14,Mbale,Nairobi,0.0
32,Railways,09:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:32.302154,Mbale,Nairobi,1400,2019-08-14,Mbale,Nairobi,30.0
33,Railways,07:45 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:34.595996,Bondo,Nairobi,1450,2019-08-14,Bondo,Nairobi,20.0
34,Railways,08:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:34.596015,Bondo,Nairobi,1450,2019-08-14,Bondo,Nairobi,25.0
35,Railways,07:45 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:37.300082,Usenge,Nairobi,1450,2019-08-14,Usenge,Nairobi,20.0
36,Railways,08:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:37.300102,Usenge,Nairobi,1450,2019-08-14,Usenge,Nairobi,25.0
37,Railways,07:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661028,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,21.0
38,Railways,07:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661048,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,11.0
39,Railways,07:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661051,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,25.0
40,Railways,07:45 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661053,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,21.0
41,Railways,08:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661055,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,11.0
42,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661057,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,25.0
43,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661060,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,15.0
44,Railways,09:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661062,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,22.0
45,Railways,09:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661064,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,27.0
46,Railways,09:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661067,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,28.0
47,Railways,11:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661068,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,31.0
48,Railways,01:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661071,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,32.0
49,Railways,07:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661073,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,27.0
50,Railways,07:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661075,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,13.0
51,Railways,07:45 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661077,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,26.0
52,Railways,08:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661080,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,28.0
53,Railways,08:15 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661082,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,26.0
54,Railways,08:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661084,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,26.0
55,Railways,08:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661086,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,24.0
56,Railways,09:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661092,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,30.0
57,Railways,09:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661094,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,17.0
58,Kangemi,09:00 PM,"Wed,Aug 14,2019",Greenline,2019-08-13 08:05:52.661097,Nakuru,Nairobi,1000,2019-08-14,Nakuru,Nairobi,48.0
59,Kangemi,09:00 PM,"Wed,Aug 14,2019",Greenline,2019-08-13 08:05:52.661102,Nakuru,Nairobi,1000,2019-08-14,Nakuru,Nairobi,48.0
60,Railways,09:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661104,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,32.0
61,Railways,09:45 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661106,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,25.0
62,Railways,10:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:05:52.661108,Nakuru,Nairobi,700,2019-08-14,Nakuru,Nairobi,23.0
63,Railways,07:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.119287,Kericho,Nairobi,1100,2019-08-14,Kericho,Nairobi,10.0
64,Railways,07:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.119308,Kericho,Nairobi,1100,2019-08-14,Kericho,Nairobi,21.0
65,Railways,07:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.119311,Kericho,Nairobi,1100,2019-08-14,Kericho,Nairobi,25.0
66,Railways,07:45 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.119313,Kericho,Nairobi,1100,2019-08-14,Kericho,Nairobi,20.0
67,Railways,09:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.119315,Kericho,Nairobi,1100,2019-08-14,Kericho,Nairobi,28.0
68,Railways,09:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.119317,Kericho,Nairobi,1100,2019-08-14,Kericho,Nairobi,22.0
69,Railways,11:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.119319,Kericho,Nairobi,1100,2019-08-14,Kericho,Nairobi,31.0
70,Railways,01:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.119338,Kericho,Nairobi,1100,2019-08-14,Kericho,Nairobi,32.0
71,Railways,07:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.119340,Kericho,Nairobi,1100,2019-08-14,Kericho,Nairobi,27.0
72,Railways,07:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.119343,Kericho,Nairobi,1100,2019-08-14,Kericho,Nairobi,13.0
73,Railways,08:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.119345,Kericho,Nairobi,1100,2019-08-14,Kericho,Nairobi,25.0
74,Railways,08:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.119347,Kericho,Nairobi,1100,2019-08-14,Kericho,Nairobi,24.0
75,Railways,09:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.119349,Kericho,Nairobi,1100,2019-08-14,Kericho,Nairobi,30.0
76,Railways,09:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.119351,Kericho,Nairobi,1100,2019-08-14,Kericho,Nairobi,32.0
77,Railways,10:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.119354,Kericho,Nairobi,1100,2019-08-14,Kericho,Nairobi,23.0
78,Railways,07:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.485030,Ugunja,Nairobi,1450,2019-08-14,Ugunja,Nairobi,10.0
79,Railways,07:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.485051,Ugunja,Nairobi,1450,2019-08-14,Ugunja,Nairobi,19.0
80,,06:30 PM,"Wed,Aug 14,2019",Crown Bus,2019-08-13 08:06:03.485054,Ugunja,Nairobi,1300,2019-08-14,Ugunja,Nairobi,0.0
81,Railways,07:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.485075,Ugunja,Nairobi,1450,2019-08-14,Ugunja,Nairobi,27.0
82,Railways,07:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:03.485077,Ugunja,Nairobi,1450,2019-08-14,Ugunja,Nairobi,13.0
83,,08:30 PM,"Wed,Aug 14,2019",Crown Bus,2019-08-13 08:06:03.485080,Ugunja,Nairobi,1100,2019-08-14,Ugunja,Nairobi,0.0
84,Railways,07:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:08.952145,Bumala,Nairobi,1500,2019-08-14,Bumala,Nairobi,10.0
85,Railways,07:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:08.952166,Bumala,Nairobi,1500,2019-08-14,Bumala,Nairobi,19.0
86,,06:30 PM,"Wed,Aug 14,2019",Crown Bus,2019-08-13 08:06:08.952168,Bumala,Nairobi,1300,2019-08-14,Bumala,Nairobi,0.0
87,Railways,07:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:08.952171,Bumala,Nairobi,1500,2019-08-14,Bumala,Nairobi,27.0
88,Railways,07:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:08.952173,Bumala,Nairobi,1500,2019-08-14,Bumala,Nairobi,13.0
89,,08:30 PM,"Wed,Aug 14,2019",Crown Bus,2019-08-13 08:06:08.952176,Bumala,Nairobi,1100,2019-08-14,Bumala,Nairobi,0.0
90,Railways,07:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:15.676290,Busia,Nairobi,1500,2019-08-14,Busia,Nairobi,10.0
91,Railways,07:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:15.676310,Busia,Nairobi,1500,2019-08-14,Busia,Nairobi,19.0
92,,06:30 PM,"Wed,Aug 14,2019",Crown Bus,2019-08-13 08:06:15.676329,Busia,Nairobi,1300,2019-08-14,Busia,Nairobi,0.0
93,Railways,07:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:15.676332,Busia,Nairobi,1500,2019-08-14,Busia,Nairobi,27.0
94,Railways,07:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:15.676334,Busia,Nairobi,1500,2019-08-14,Busia,Nairobi,13.0
95,,08:30 PM,"Wed,Aug 14,2019",Crown Bus,2019-08-13 08:06:15.676336,Busia,Nairobi,1100,2019-08-14,Busia,Nairobi,0.0
96,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:19.914909,Sirare,Nairobi,1000,2019-08-14,Sirare,Nairobi,16.0
97,Railways,09:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:19.914930,Sirare,Nairobi,1000,2019-08-14,Sirare,Nairobi,16.0
98,Railways,08:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:23.137843,Homa Bay,Nairobi,1000,2019-08-14,Homa%20Bay,Nairobi,13.0
99,Railways,09:15 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:23.137871,Homa Bay,Nairobi,1000,2019-08-14,Homa%20Bay,Nairobi,23.0
100,Railways,09:15 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:23.137876,Homa Bay,Nairobi,1000,2019-08-14,Homa%20Bay,Nairobi,26.0
101,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:26.014256,Oyugis,Nairobi,950,2019-08-14,Oyugis,Nairobi,23.0
102,Railways,09:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:26.014276,Oyugis,Nairobi,950,2019-08-14,Oyugis,Nairobi,30.0
103,Railways,08:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:31.641695,Kisii,Nairobi,900,2019-08-14,Kisii,Nairobi,13.0
104,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:31.641723,Kisii,Nairobi,1000,2019-08-14,Kisii,Nairobi,16.0
105,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:31.641729,Kisii,Nairobi,900,2019-08-14,Kisii,Nairobi,23.0
106,Railways,09:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:31.641733,Kisii,Nairobi,900,2019-08-14,Kisii,Nairobi,30.0
107,Railways,09:15 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:31.641737,Kisii,Nairobi,900,2019-08-14,Kisii,Nairobi,26.0
108,Railways,09:15 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:31.641743,Kisii,Nairobi,900,2019-08-14,Kisii,Nairobi,23.0
109,Railways,09:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:31.641747,Kisii,Nairobi,900,2019-08-14,Kisii,Nairobi,16.0
110,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:35.103269,Migori,Nairobi,1000,2019-08-14,Migori,Nairobi,16.0
111,Railways,09:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:35.103295,Migori,Nairobi,1000,2019-08-14,Migori,Nairobi,16.0
112,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:38.637587,Awendo,Nairobi,1000,2019-08-14,Awendo,Nairobi,16.0
113,Railways,09:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:38.637613,Awendo,Nairobi,1000,2019-08-14,Awendo,Nairobi,16.0
114,Railways,08:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:44.396596,Bomet,Nairobi,800,2019-08-14,Bomet,Nairobi,13.0
115,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:44.396618,Bomet,Nairobi,1000,2019-08-14,Bomet,Nairobi,16.0
116,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:44.396621,Bomet,Nairobi,800,2019-08-14,Bomet,Nairobi,23.0
117,Railways,09:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:44.396623,Bomet,Nairobi,800,2019-08-14,Bomet,Nairobi,30.0
118,Railways,09:15 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:44.396626,Bomet,Nairobi,800,2019-08-14,Bomet,Nairobi,26.0
119,Railways,09:15 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:44.396628,Bomet,Nairobi,800,2019-08-14,Bomet,Nairobi,23.0
120,Railways,09:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:44.396631,Bomet,Nairobi,800,2019-08-14,Bomet,Nairobi,16.0
121,Railways,08:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:50.304842,Narok,Nairobi,500,2019-08-14,Narok,Nairobi,13.0
122,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:50.304873,Narok,Nairobi,1000,2019-08-14,Narok,Nairobi,16.0
123,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:50.304878,Narok,Nairobi,500,2019-08-14,Narok,Nairobi,23.0
124,Railways,09:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:50.304882,Narok,Nairobi,500,2019-08-14,Narok,Nairobi,30.0
125,Railways,09:15 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:50.304886,Narok,Nairobi,500,2019-08-14,Narok,Nairobi,27.0
126,Railways,09:15 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:50.304890,Narok,Nairobi,500,2019-08-14,Narok,Nairobi,23.0
127,Railways,09:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:50.304894,Narok,Nairobi,500,2019-08-14,Narok,Nairobi,16.0
128,Railways,08:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:55.460462,Rongo,Nairobi,1000,2019-08-14,Rongo,Nairobi,13.0
129,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:55.460483,Rongo,Nairobi,1000,2019-08-14,Rongo,Nairobi,16.0
130,Railways,09:15 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:55.460486,Rongo,Nairobi,1000,2019-08-14,Rongo,Nairobi,26.0
131,Railways,09:15 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:55.460489,Rongo,Nairobi,1000,2019-08-14,Rongo,Nairobi,23.0
132,Railways,09:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:06:55.460491,Rongo,Nairobi,1000,2019-08-14,Rongo,Nairobi,16.0
133,Railways,08:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:01.285360,Keroka,Nairobi,900,2019-08-14,Keroka,Nairobi,13.0
134,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:01.285448,Keroka,Nairobi,1000,2019-08-14,Keroka,Nairobi,16.0
135,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:01.285454,Keroka,Nairobi,900,2019-08-14,Keroka,Nairobi,23.0
136,Railways,09:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:01.285458,Keroka,Nairobi,900,2019-08-14,Keroka,Nairobi,30.0
137,Railways,09:15 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:01.285463,Keroka,Nairobi,900,2019-08-14,Keroka,Nairobi,26.0
138,Railways,09:15 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:01.285467,Keroka,Nairobi,900,2019-08-14,Keroka,Nairobi,23.0
139,Railways,09:30 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:01.285471,Keroka,Nairobi,900,2019-08-14,Keroka,Nairobi,16.0
140,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:05.691974,Kapsabet,Nairobi,1200,2019-08-14,Kapsabet,Nairobi,12.0
141,Railways,09:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:05.691995,Kapsabet,Nairobi,1200,2019-08-14,Kapsabet,Nairobi,27.0
142,Railways,07:45 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:05.691998,Kapsabet,Nairobi,1200,2019-08-14,Kapsabet,Nairobi,25.0
143,Railways,09:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:05.692000,Kapsabet,Nairobi,1200,2019-08-14,Kapsabet,Nairobi,17.0
144,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:10.509802,Mumias,Nairobi,1450,2019-08-14,Mumias,Nairobi,12.0
145,Railways,07:45 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:10.509821,Mumias,Nairobi,1450,2019-08-14,Mumias,Nairobi,25.0
146,,09:00 PM,"Wed,Aug 14,2019",Crown Bus,2019-08-13 08:07:10.509824,Mumias,Nairobi,1100,2019-08-14,Mumias,Nairobi,0.0
147,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:14.531574,Kaimosi,Nairobi,1200,2019-08-14,Kaimosi,Nairobi,12.0
148,Railways,09:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:14.531593,Kaimosi,Nairobi,1200,2019-08-14,Kaimosi,Nairobi,27.0
149,Railways,07:45 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:14.531596,Kaimosi,Nairobi,1200,2019-08-14,Kaimosi,Nairobi,25.0
150,Railways,09:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:14.531598,Kaimosi,Nairobi,1200,2019-08-14,Kaimosi,Nairobi,17.0
151,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:19.201742,Kakamega,Nairobi,1450,2019-08-14,Kakamega,Nairobi,12.0
152,Railways,09:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:19.201771,Kakamega,Nairobi,1450,2019-08-14,Kakamega,Nairobi,27.0
153,Railways,07:45 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:19.201775,Kakamega,Nairobi,1450,2019-08-14,Kakamega,Nairobi,25.0
154,Railways,09:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:19.201780,Kakamega,Nairobi,1450,2019-08-14,Kakamega,Nairobi,17.0
155,Railways,08:00 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:24.491193,Eldoret,Nairobi,1250,2019-08-14,Eldoret,Nairobi,11.0
156,Railways,08:30 AM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:24.491213,Eldoret,Nairobi,1250,2019-08-14,Eldoret,Nairobi,25.0
157,,07:00 PM,"Wed,Aug 14,2019",Crown Bus,2019-08-13 08:07:24.491216,Eldoret,Nairobi,1000,2019-08-14,Eldoret,Nairobi,0.0
158,Railways,08:00 PM,"Wed,Aug 14,2019",EasyCoach,2019-08-13 08:07:24.491218,Eldoret,Nairobi,1250,2019-08-14,Eldoret,Nairobi,28.0
159,,08:00 PM,"Wed,Aug 14,2019",Crown Bus,2019-08-13 08:07:24.491237,Eldoret,Nairobi,1000,2019-08-14,Eldoret,Nairobi,0.0
